time,open,high,low,close,volume
2023-08-10 18:00:00,1916.711,1922.049,1916.701,1922.049,0.0
2023-08-10 18:15:00,1922.057,1923.122,1922.009,1922.335,0.0
2023-08-10 18:30:00,1922.337,1922.802,1920.666,1921.258,0.0
2023-08-10 18:45:00,1921.367,1925.391,1921.367,1925.391,0.0
2023-08-10 19:00:00,1925.439,1925.445,1923.641,1925.05,0.0
2023-08-10 19:15:00,1925.093,1926.158,1922.906,1922.961,0.0
2023-08-10 19:30:00,1922.947,1922.947,1920.086,1920.123,0.0
2023-08-10 19:45:00,1920.081,1922.674,1919.609,1922.481,0.0
2023-08-11 13:30:00,1918.199,1919.328,1914.101,1917.064,0.0
2023-08-11 13:45:00,1917.11,1918.814,1916.584,1918.213,0.0
2023-08-11 14:00:00,1918.221,1924.122,1918.221,1922.838,0.0
2023-08-11 14:15:00,1922.869,1926.872,1922.869,1926.052,0.0
2023-08-11 14:30:00,1926.05,1929.378,1925.859,1927.941,0.0
2023-08-11 14:45:00,1927.947,1927.974,1925.488,1925.488,0.0
2023-08-11 15:00:00,1925.476,1926.273,1923.391,1923.787,0.0
2023-08-11 15:15:00,1923.763,1923.763,1921.618,1922.292,0.0
2023-08-11 15:30:00,1922.279,1922.513,1921.084,1921.47,0.0
2023-08-11 15:45:00,1921.511,1924.022,1921.373,1924.022,0.0
2023-08-11 16:00:00,1924.223,1927.388,1924.223,1927.388,0.0
2023-08-11 16:15:00,1927.404,1927.943,1925.137,1925.282,0.0
2023-08-11 16:30:00,1925.343,1926.289,1924.107,1924.107,0.0
2023-08-11 16:45:00,1924.036,1924.036,1923.197,1923.439,0.0
2023-08-11 17:00:00,1923.449,1924.397,1922.924,1923.265,0.0
2023-08-11 17:15:00,1923.263,1925.708,1923.214,1925.708,0.0
2023-08-11 17:30:00,1925.721,1925.766,1923.577,1923.611,0.0
2023-08-11 17:45:00,1923.618,1923.618,1922.424,1923.221,0.0
2023-08-11 18:00:00,1923.236,1924.158,1923.196,1923.906,0.0
2023-08-11 18:15:00,1923.906,1925.431,1923.852,1925.24,0.0
2023-08-11 18:30:00,1925.243,1926.097,1925.001,1925.406,0.0
2023-08-11 18:45:00,1925.409,1926.353,1925.409,1926.353,0.0
2023-08-11 19:00:00,1926.37,1926.37,1924.789,1925.273,0.0
2023-08-11 19:15:00,1925.29,1926.906,1925.142,1926.599,0.0
2023-08-11 19:30:00,1926.613,1927.007,1925.15,1925.502,0.0
2023-08-11 19:45:00,1925.519,1925.577,1923.341,1924.792,0.0
2023-08-14 13:30:00,1919.947,1919.947,1907.243,1907.29,0.0
2023-08-14 13:45:00,1907.293,1907.293,1903.537,1904.228,0.0
2023-08-14 14:00:00,1904.221,1909.126,1903.516,1909.089,0.0
2023-08-14 14:15:00,1909.127,1909.2,1907.888,1907.903,0.0
2023-08-14 14:30:00,1907.889,1909.942,1907.889,1909.792,0.0
2023-08-14 14:45:00,1909.809,1913.151,1909.809,1911.911,0.0
2023-08-14 15:00:00,1911.894,1911.976,1910.172,1910.262,0.0
2023-08-14 15:15:00,1910.254,1913.143,1910.159,1912.998,0.0
2023-08-14 15:30:00,1912.99,1914.738,1912.869,1914.676,0.0
2023-08-14 15:45:00,1914.69,1916.34,1914.69,1915.699,0.0
2023-08-14 16:00:00,1915.699,1916.764,1915.66,1916.346,0.0
2023-08-14 16:15:00,1916.35,1916.351,1914.558,1914.918,0.0
2023-08-14 16:30:00,1914.965,1916.081,1914.896,1916.07,0.0
2023-08-14 16:45:00,1916.087,1917.786,1916.087,1917.296,0.0
2023-08-14 17:00:00,1917.323,1918.397,1917.323,1918.273,0.0
2023-08-14 17:15:00,1918.277,1918.548,1917.464,1917.703,0.0
2023-08-14 17:30:00,1917.712,1918.289,1917.024,1917.206,0.0
2023-08-14 17:45:00,1917.217,1917.217,1916.384,1916.96,0.0
2023-08-14 18:00:00,1917.007,1917.646,1916.311,1917.052,0.0
2023-08-14 18:15:00,1917.043,1917.679,1916.591,1917.679,0.0
2023-08-14 18:30:00,1917.677,1917.809,1916.896,1917.478,0.0
2023-08-14 18:45:00,1917.451,1918.47,1917.306,1918.387,0.0
2023-08-14 19:00:00,1918.414,1919.11,1918.07,1918.834,0.0
2023-08-14 19:15:00,1918.849,1920.139,1918.849,1919.499,0.0
2023-08-14 19:30:00,1919.499,1919.832,1919.238,1919.818,0.0
2023-08-14 19:45:00,1919.824,1920.322,1918.578,1920.261,0.0
2023-08-15 13:30:00,1913.625,1913.625,1905.342,1905.383,0.0
2023-08-15 13:45:00,1905.366,1905.366,1902.624,1904.882,0.0
2023-08-15 14:00:00,1904.882,1905.095,1899.646,1899.723,0.0
2023-08-15 14:15:00,1899.702,1900.153,1897.682,1898.094,0.0
2023-08-15 14:30:00,1898.1,1899.169,1897.063,1899.054,0.0
2023-08-15 14:45:00,1899.063,1902.192,1899.005,1902.119,0.0
2023-08-15 15:00:00,1902.071,1905.657,1902.043,1905.405,0.0
2023-08-15 15:15:00,1905.447,1905.566,1903.765,1904.479,0.0
2023-08-15 15:30:00,1904.48,1905.702,1904.055,1904.055,0.0
2023-08-15 15:45:00,1903.974,1903.974,1903.215,1903.475,0.0
2023-08-15 16:00:00,1903.491,1904.275,1900.261,1900.813,0.0
2023-08-15 16:15:00,1900.81,1901.45,1900.47,1900.994,0.0
2023-08-15 16:30:00,1900.991,1901.037,1898.531,1898.531,0.0
2023-08-15 16:45:00,1898.512,1898.541,1897.438,1898.482,0.0
2023-08-15 17:00:00,1898.502,1899.23,1897.899,1899.23,0.0
2023-08-15 17:15:00,1899.236,1899.826,1899.138,1899.803,0.0
2023-08-15 17:30:00,1899.832,1899.908,1897.451,1897.501,0.0
2023-08-15 17:45:00,1897.505,1897.916,1897.329,1897.876,0.0
2023-08-15 18:00:00,1897.882,1898.976,1897.882,1898.866,0.0
2023-08-15 18:15:00,1898.832,1898.921,1898.373,1898.444,0.0
2023-08-15 18:30:00,1898.461,1900.102,1898.458,1900.102,0.0
2023-08-15 18:45:00,1900.12,1900.779,1900.113,1900.297,0.0
2023-08-15 19:00:00,1900.335,1901.268,1900.335,1900.718,0.0
2023-08-15 19:15:00,1900.701,1901.155,1896.883,1896.883,0.0
2023-08-15 19:30:00,1896.87,1897.794,1896.018,1896.09,0.0
2023-08-15 19:45:00,1896.048,1897.5,1895.942,1897.25,0.0
2023-08-16 13:30:00,1893.98,1899.652,1892.593,1899.451,0.0
2023-08-16 13:45:00,1899.406,1901.431,1898.596,1898.804,0.0
2023-08-16 14:00:00,1898.816,1898.816,1894.473,1894.697,0.0
2023-08-16 14:15:00,1894.693,1895.277,1891.058,1891.25,0.0
2023-08-16 14:30:00,1891.26,1893.031,1891.255,1892.919,0.0
2023-08-16 14:45:00,1892.905,1893.835,1891.602,1893.831,0.0
2023-08-16 15:00:00,1893.833,1893.833,1892.444,1892.585,0.0
2023-08-16 15:15:00,1892.621,1893.281,1891.944,1892.06,0.0
2023-08-16 15:30:00,1892.087,1892.275,1890.432,1890.478,0.0
2023-08-16 15:45:00,1890.463,1890.537,1887.474,1887.611,0.0
2023-08-16 16:00:00,1887.613,1888.658,1885.779,1885.779,0.0
2023-08-16 16:15:00,1885.759,1885.759,1884.231,1884.626,0.0
2023-08-16 16:30:00,1884.639,1886.559,1884.392,1886.412,0.0
2023-08-16 16:45:00,1886.416,1886.416,1884.967,1885.024,0.0
2023-08-16 17:00:00,1885.017,1885.378,1881.618,1881.666,0.0
2023-08-16 17:15:00,1881.628,1882.494,1881.3,1882.3,0.0
2023-08-16 17:30:00,1882.314,1883.583,1882.074,1883.523,0.0
2023-08-16 17:45:00,1883.529,1885.061,1883.505,1884.792,0.0
2023-08-16 18:00:00,1884.797,1884.797,1880.315,1880.748,0.0
2023-08-16 18:15:00,1880.72,1884.718,1880.642,1884.61,0.0
2023-08-16 18:30:00,1884.596,1885.66,1883.897,1883.943,0.0
2023-08-16 18:45:00,1883.972,1884.207,1880.763,1881.221,0.0
2023-08-16 19:00:00,1881.224,1881.247,1877.248,1877.323,0.0
2023-08-16 19:15:00,1877.343,1877.343,1875.94,1876.562,0.0
2023-08-16 19:30:00,1876.553,1878.259,1876.338,1876.866,0.0
2023-08-16 19:45:00,1876.865,1877.391,1871.761,1871.761,0.0
2023-08-17 13:30:00,1874.158,1877.828,1874.158,1876.692,0.0
2023-08-17 13:45:00,1876.68,1876.68,1870.302,1870.657,0.0
2023-08-17 14:00:00,1870.664,1874.031,1870.65,1872.331,0.0
2023-08-17 14:15:00,1872.322,1872.819,1868.986,1868.986,0.0
2023-08-17 14:30:00,1869.008,1869.827,1866.757,1867.36,0.0
2023-08-17 14:45:00,1867.394,1869.373,1866.958,1868.542,0.0
2023-08-17 15:00:00,1868.512,1868.783,1867.305,1867.381,0.0
2023-08-17 15:15:00,1867.373,1867.373,1864.585,1864.819,0.0
2023-08-17 15:30:00,1864.814,1864.9,1863.714,1864.314,0.0
2023-08-17 15:45:00,1864.296,1864.389,1863.275,1863.946,0.0
2023-08-17 16:00:00,1863.992,1864.505,1863.939,1864.243,0.0
2023-08-17 16:15:00,1864.264,1867.718,1863.723,1867.718,0.0
2023-08-17 16:30:00,1867.719,1868.124,1866.75,1867.112,0.0
2023-08-17 16:45:00,1867.079,1868.438,1866.351,1868.438,0.0
2023-08-17 17:00:00,1868.478,1868.605,1866.767,1866.947,0.0
2023-08-17 17:15:00,1866.948,1867.125,1865.151,1865.22,0.0
2023-08-17 17:30:00,1865.234,1865.234,1862.75,1862.762,0.0
2023-08-17 17:45:00,1862.748,1862.758,1861.838,1862.311,0.0
2023-08-17 18:00:00,1862.31,1862.31,1859.51,1859.679,0.0
2023-08-17 18:15:00,1859.669,1859.669,1858.5,1858.974,0.0
2023-08-17 18:30:00,1858.983,1858.99,1856.831,1856.831,0.0
2023-08-17 18:45:00,1856.8,1856.8,1853.569,1853.685,0.0
2023-08-17 19:00:00,1853.683,1854.181,1852.175,1852.219,0.0
2023-08-17 19:15:00,1852.205,1853.948,1851.312,1853.928,0.0
2023-08-17 19:30:00,1854.099,1854.474,1851.966,1851.966,0.0
2023-08-17 19:45:00,1851.955,1852.432,1850.19,1850.315,0.0
2023-08-18 13:30:00,1841.007,1846.333,1830.837,1846.311,0.0
2023-08-18 13:45:00,1846.28,1854.417,1845.728,1851.483,0.0
2023-08-18 14:00:00,1851.472,1851.484,1849.932,1850.031,0.0
2023-08-18 14:15:00,1849.985,1852.109,1848.392,1849.75,0.0
2023-08-18 14:30:00,1849.743,1854.328,1849.608,1854.328,0.0
2023-08-18 14:45:00,1854.347,1854.417,1853.137,1854.349,0.0
2023-08-18 15:00:00,1854.384,1858.288,1854.384,1858.251,0.0
2023-08-18 15:15:00,1858.3,1860.23,1858.3,1858.531,0.0
2023-08-18 15:30:00,1858.534,1859.311,1857.595,1858.876,0.0
2023-08-18 15:45:00,1858.919,1860.034,1858.464,1860.034,0.0
2023-08-18 16:00:00,1860.033,1861.367,1860.033,1860.503,0.0
2023-08-18 16:15:00,1860.495,1860.891,1859.73,1860.536,0.0
2023-08-18 16:30:00,1860.515,1862.238,1859.951,1862.095,0.0
2023-08-18 16:45:00,1862.106,1862.521,1861.184,1861.194,0.0
2023-08-18 17:00:00,1861.186,1861.594,1860.205,1860.353,0.0
2023-08-18 17:15:00,1860.326,1860.326,1858.146,1859.66,0.0
2023-08-18 17:30:00,1859.654,1861.161,1859.654,1861.069,0.0
2023-08-18 17:45:00,1861.085,1862.628,1861.085,1861.936,0.0
2023-08-18 18:00:00,1861.976,1863.046,1861.712,1862.269,0.0
2023-08-18 18:15:00,1862.268,1863.037,1862.262,1862.596,0.0
2023-08-18 18:30:00,1862.625,1864.67,1862.625,1864.148,0.0
2023-08-18 18:45:00,1864.128,1864.541,1862.896,1862.91,0.0
2023-08-18 19:00:00,1862.907,1863.315,1861.141,1861.266,0.0
2023-08-18 19:15:00,1861.244,1862.37,1860.973,1862.37,0.0
2023-08-18 19:30:00,1862.391,1862.507,1861.036,1862.507,0.0
2023-08-18 19:45:00,1862.533,1864.676,1858.907,1859.386,0.0
2023-08-21 13:30:00,1860.131,1863.705,1858.68,1858.68,0.0
2023-08-21 13:45:00,1858.592,1859.242,1856.669,1859.242,0.0
2023-08-21 14:00:00,1859.276,1859.314,1856.652,1856.732,0.0
2023-08-21 14:15:00,1856.675,1856.675,1852.728,1852.728,0.0
2023-08-21 14:30:00,1852.675,1853.767,1851.739,1853.767,0.0
2023-08-21 14:45:00,1853.788,1855.638,1853.788,1855.273,0.0
2023-08-21 15:00:00,1855.267,1855.642,1852.924,1852.965,0.0
2023-08-21 15:15:00,1852.958,1852.958,1848.884,1849.005,0.0
2023-08-21 15:30:00,1849.021,1850.289,1846.875,1846.875,0.0
2023-08-21 15:45:00,1846.802,1847.155,1846.297,1847.056,0.0
2023-08-21 16:00:00,1847.08,1847.517,1846.93,1847.406,0.0
2023-08-21 16:15:00,1847.417,1850.428,1847.359,1850.428,0.0
2023-08-21 16:30:00,1850.424,1850.424,1848.416,1849.126,0.0
2023-08-21 16:45:00,1849.124,1849.982,1848.794,1849.975,0.0
2023-08-21 17:00:00,1849.979,1850.491,1849.528,1850.308,0.0
2023-08-21 17:15:00,1850.315,1853.212,1850.247,1853.196,0.0
2023-08-21 17:30:00,1853.198,1854.557,1853.176,1854.507,0.0
2023-08-21 17:45:00,1854.518,1855.231,1854.242,1854.462,0.0
2023-08-21 18:00:00,1854.485,1856.186,1854.485,1856.186,0.0
2023-08-21 18:15:00,1856.194,1856.287,1855.045,1855.31,0.0
2023-08-21 18:30:00,1855.309,1856.406,1855.15,1856.323,0.0
2023-08-21 18:45:00,1856.304,1857.247,1856.176,1856.97,0.0
2023-08-21 19:00:00,1856.969,1858.919,1856.969,1858.919,0.0
2023-08-21 19:15:00,1858.923,1860.235,1858.923,1859.695,0.0
2023-08-21 19:30:00,1859.686,1860.986,1859.34,1860.604,0.0
2023-08-21 19:45:00,1860.591,1860.591,1855.35,1856.15,0.0
2023-08-22 13:30:00,1859.999,1866.191,1859.999,1863.784,0.0
2023-08-22 13:45:00,1863.772,1863.96,1855.208,1855.271,0.0
2023-08-22 14:00:00,1855.214,1855.63,1852.438,1853.58,0.0
2023-08-22 14:15:00,1853.551,1855.553,1852.271,1852.797,0.0
2023-08-22 14:30:00,1852.82,1852.864,1850.713,1852.557,0.0
2023-08-22 14:45:00,1852.54,1854.288,1852.174,1854.014,0.0
2023-08-22 15:00:00,1854.167,1854.177,1851.615,1852.596,0.0
2023-08-22 15:15:00,1852.459,1853.686,1851.372,1853.5,0.0
2023-08-22 15:30:00,1853.468,1854.809,1853.041,1854.026,0.0
2023-08-22 15:45:00,1854.001,1854.001,1851.982,1852.271,0.0
2023-08-22 16:00:00,1852.276,1852.496,1849.047,1849.047,0.0
2023-08-22 16:15:00,1849.0,1849.191,1848.049,1849.191,0.0
2023-08-22 16:30:00,1849.213,1850.617,1848.56,1850.617,0.0
2023-08-22 16:45:00,1850.595,1851.579,1850.464,1850.793,0.0
2023-08-22 17:00:00,1850.777,1850.777,1847.962,1847.962,0.0
2023-08-22 17:15:00,1847.933,1848.748,1847.267,1848.733,0.0
2023-08-22 17:30:00,1848.754,1849.496,1848.442,1848.45,0.0
2023-08-22 17:45:00,1848.45,1849.029,1848.158,1849.029,0.0
2023-08-22 18:00:00,1849.031,1850.625,1848.506,1849.973,0.0
2023-08-22 18:15:00,1849.985,1852.138,1849.985,1852.138,0.0
2023-08-22 18:30:00,1852.159,1853.28,1852.135,1852.173,0.0
2023-08-22 18:45:00,1852.17,1852.862,1851.666,1852.862,0.0
2023-08-22 19:00:00,1852.875,1856.327,1852.875,1856.327,0.0
2023-08-22 19:15:00,1856.34,1856.456,1854.652,1854.683,0.0
2023-08-22 19:30:00,1854.678,1854.752,1851.819,1851.819,0.0
2023-08-22 19:45:00,1851.749,1852.365,1850.51,1851.242,0.0
2023-08-23 13:30:00,1851.864,1853.387,1849.831,1852.823,0.0
2023-08-23 13:45:00,1852.866,1855.918,1852.866,1855.782,0.0
2023-08-23 14:00:00,1855.803,1861.027,1855.803,1860.761,0.0
2023-08-23 14:15:00,1860.753,1860.855,1859.327,1859.547,0.0
2023-08-23 14:30:00,1859.584,1860.593,1858.481,1860.55,0.0
2023-08-23 14:45:00,1860.57,1862.993,1860.113,1862.976,0.0
2023-08-23 15:00:00,1862.991,1864.476,1862.855,1864.476,0.0
2023-08-23 15:15:00,1864.515,1867.379,1864.515,1867.264,0.0
2023-08-23 15:30:00,1867.211,1868.828,1867.111,1868.322,0.0
2023-08-23 15:45:00,1868.327,1868.876,1868.325,1868.858,0.0
2023-08-23 16:00:00,1868.853,1869.293,1868.099,1869.293,0.0
2023-08-23 16:15:00,1869.296,1869.764,1869.103,1869.468,0.0
2023-08-23 16:30:00,1869.482,1870.194,1869.404,1870.101,0.0
2023-08-23 16:45:00,1870.118,1871.364,1870.095,1870.118,0.0
2023-08-23 17:00:00,1870.134,1870.932,1869.848,1870.917,0.0
2023-08-23 17:15:00,1870.911,1872.751,1870.899,1872.751,0.0
2023-08-23 17:30:00,1872.762,1873.292,1872.467,1872.565,0.0
2023-08-23 17:45:00,1872.547,1873.475,1872.542,1873.07,0.0
2023-08-23 18:00:00,1873.067,1873.067,1872.406,1872.447,0.0
2023-08-23 18:15:00,1872.443,1872.443,1871.145,1871.726,0.0
2023-08-23 18:30:00,1871.725,1871.74,1870.797,1870.923,0.0
2023-08-23 18:45:00,1870.918,1871.357,1870.778,1871.35,0.0
2023-08-23 19:00:00,1871.366,1872.472,1870.978,1871.907,0.0
2023-08-23 19:15:00,1871.891,1871.991,1871.168,1871.745,0.0
2023-08-23 19:30:00,1871.79,1872.225,1871.191,1872.079,0.0
2023-08-23 19:45:00,1872.079,1872.079,1868.506,1869.959,0.0
2023-08-24 13:30:00,1868.325,1868.325,1860.209,1860.209,0.0
2023-08-24 13:45:00,1860.186,1870.446,1859.545,1870.446,0.0
2023-08-24 14:00:00,1870.471,1871.858,1867.118,1867.349,0.0
2023-08-24 14:15:00,1867.347,1867.561,1864.998,1864.998,0.0
2023-08-24 14:30:00,1864.947,1866.742,1863.485,1864.59,0.0
2023-08-24 14:45:00,1864.577,1864.592,1862.638,1862.643,0.0
2023-08-24 15:00:00,1862.613,1862.613,1856.746,1856.93,0.0
2023-08-24 15:15:00,1856.867,1856.885,1855.614,1855.878,0.0
2023-08-24 15:30:00,1855.973,1855.973,1852.911,1852.949,0.0
2023-08-24 15:45:00,1852.955,1852.955,1851.694,1851.694,0.0
2023-08-24 16:00:00,1851.683,1854.165,1851.668,1854.165,0.0
2023-08-24 16:15:00,1854.172,1856.022,1854.172,1855.472,0.0
2023-08-24 16:30:00,1855.445,1857.219,1855.192,1857.202,0.0
2023-08-24 16:45:00,1857.2,1857.224,1854.518,1854.703,0.0
2023-08-24 17:00:00,1854.685,1854.755,1852.887,1853.214,0.0
2023-08-24 17:15:00,1853.232,1853.232,1850.441,1850.47,0.0
2023-08-24 17:30:00,1850.456,1851.597,1850.333,1851.184,0.0
2023-08-24 17:45:00,1851.174,1851.625,1850.487,1850.77,0.0
2023-08-24 18:00:00,1850.818,1852.149,1850.818,1852.041,0.0
2023-08-24 18:15:00,1852.034,1852.036,1850.551,1851.04,0.0
2023-08-24 18:30:00,1851.058,1851.744,1849.639,1849.639,0.0
2023-08-24 18:45:00,1849.63,1851.438,1849.63,1851.423,0.0
2023-08-24 19:00:00,1851.412,1852.024,1851.113,1852.024,0.0
2023-08-24 19:15:00,1852.035,1853.034,1851.274,1851.656,0.0
2023-08-24 19:30:00,1851.648,1852.499,1849.344,1849.349,0.0
2023-08-24 19:45:00,1849.337,1849.337,1845.982,1846.494,0.0
2023-08-25 13:30:00,1850.606,1857.329,1850.606,1854.668,0.0
2023-08-25 13:45:00,1854.662,1854.976,1850.629,1850.777,0.0
2023-08-25 14:00:00,1850.796,1852.115,1845.441,1850.439,0.0
2023-08-25 14:15:00,1850.469,1856.441,1845.465,1845.876,0.0
2023-08-25 14:30:00,1845.824,1846.059,1839.889,1839.889,0.0
2023-08-25 14:45:00,1839.854,1839.854,1834.18,1834.18,0.0
2023-08-25 15:00:00,1833.597,1836.679,1832.133,1835.522,0.0
2023-08-25 15:15:00,1835.558,1841.337,1833.98,1841.337,0.0
2023-08-25 15:30:00,1841.387,1845.113,1840.187,1844.048,0.0
2023-08-25 15:45:00,1844.079,1844.155,1841.076,1841.289,0.0
2023-08-25 16:00:00,1841.306,1843.603,1841.257,1843.58,0.0
2023-08-25 16:15:00,1843.586,1848.276,1843.235,1848.276,0.0
2023-08-25 16:30:00,1848.308,1850.498,1848.308,1850.099,0.0
2023-08-25 16:45:00,1850.098,1850.293,1848.425,1849.702,0.0
2023-08-25 17:00:00,1849.709,1850.961,1849.462,1850.453,0.0
2023-08-25 17:15:00,1850.486,1851.148,1846.875,1847.337,0.0
2023-08-25 17:30:00,1847.345,1847.43,1846.541,1847.43,0.0
2023-08-25 17:45:00,1847.45,1849.435,1846.438,1849.435,0.0
2023-08-25 18:00:00,1849.52,1854.094,1849.52,1854.094,0.0
2023-08-25 18:15:00,1854.109,1858.118,1853.774,1858.118,0.0
2023-08-25 18:30:00,1858.13,1859.503,1857.455,1857.455,0.0
2023-08-25 18:45:00,1857.459,1859.488,1857.105,1859.484,0.0
2023-08-25 19:00:00,1859.511,1860.577,1858.872,1859.112,0.0
2023-08-25 19:15:00,1859.113,1861.849,1859.112,1861.583,0.0
2023-08-25 19:30:00,1861.562,1861.562,1857.494,1858.103,0.0
2023-08-25 19:45:00,1858.117,1858.318,1852.601,1853.484,0.0
