symbol,time,open,high,low,close,volume
IC MARKETS:10012,2023-08-23 04:00:00,1858.55,1858.75,1857.8,1858.25,466.0
IC MARKETS:10012,2023-08-23 04:30:00,1858.3,1859.05,1857.95,1858.85,470.0
IC MARKETS:10012,2023-08-23 05:00:00,1858.8,1859.35,1858.0,1858.85,874.0
IC MARKETS:10012,2023-08-23 05:30:00,1858.8,1860.65,1858.8,1860.3,746.0
IC MARKETS:10012,2023-08-23 06:00:00,1860.2,1860.4,1859.26,1859.81,1210.0
IC MARKETS:10012,2023-08-23 06:30:00,1859.76,1861.16,1859.16,1859.81,1092.0
IC MARKETS:10012,2023-08-23 07:00:00,1859.96,1863.96,1859.56,1863.51,2200.0
IC MARKETS:10012,2023-08-23 07:30:00,1863.56,1863.81,1858.86,1860.01,2828.0
IC MARKETS:10012,2023-08-23 08:00:00,1860.16,1864.06,1859.91,1863.71,1854.0
IC MARKETS:10012,2023-08-23 08:30:00,1863.61,1864.31,1862.16,1862.31,1668.0
IC MARKETS:10012,2023-08-23 09:00:00,1862.41,1863.21,1859.41,1860.81,1392.0
IC MARKETS:10012,2023-08-23 09:30:00,1860.76,1862.31,1860.21,1861.21,1250.0
IC MARKETS:10012,2023-08-23 10:00:00,1861.16,1861.91,1858.86,1858.86,1294.0
IC MARKETS:10012,2023-08-23 10:30:00,1858.91,1859.51,1854.86,1856.01,1846.0
IC MARKETS:10012,2023-08-23 11:00:00,1856.21,1856.71,1853.51,1854.26,2648.0
IC MARKETS:10012,2023-08-23 11:30:00,1854.21,1856.41,1853.71,1856.26,1812.0
IC MARKETS:10012,2023-08-23 12:00:00,1856.21,1856.41,1850.61,1851.31,1968.0
IC MARKETS:10012,2023-08-23 12:30:00,1851.11,1853.91,1850.21,1851.56,2212.0
IC MARKETS:10012,2023-08-23 13:00:00,1851.46,1855.91,1851.11,1853.41,2508.0
IC MARKETS:10012,2023-08-23 13:30:00,1853.11,1859.05,1847.75,1856.7,10046.0
IC MARKETS:10012,2023-08-23 14:00:00,1856.8,1863.65,1856.3,1860.65,7238.0
IC MARKETS:10012,2023-08-23 14:30:00,1860.7,1865.15,1858.2,1864.75,5896.0
IC MARKETS:10012,2023-08-23 15:00:00,1864.8,1869.7,1863.75,1868.55,4636.0
IC MARKETS:10012,2023-08-23 15:30:00,1868.65,1871.45,1868.55,1869.9,4388.0
IC MARKETS:10012,2023-08-23 16:00:00,1869.85,1871.3,1868.45,1870.6,3588.0
IC MARKETS:10012,2023-08-23 16:30:00,1870.7,1873.45,1869.85,1870.8,2956.0
IC MARKETS:10012,2023-08-23 17:00:00,1870.75,1874.55,1870.4,1874.25,3208.0
IC MARKETS:10012,2023-08-23 17:30:00,1874.35,1875.0,1872.95,1873.8,2710.0
IC MARKETS:10012,2023-08-23 18:00:00,1873.75,1874.15,1871.35,1872.25,2980.0
IC MARKETS:10012,2023-08-23 18:30:00,1872.35,1872.55,1870.85,1872.05,3216.0
IC MARKETS:10012,2023-08-23 19:00:00,1872.1,1873.65,1870.95,1872.95,3348.0
IC MARKETS:10012,2023-08-23 19:30:00,1872.85,1873.05,1869.05,1870.7,3752.0
IC MARKETS:10012,2023-08-23 20:00:00,1870.8,1874.0,1867.8,1868.5,3952.0
IC MARKETS:10012,2023-08-23 20:30:00,1868.3,1873.25,1867.65,1873.25,2058.0
IC MARKETS:10012,2023-08-23 22:00:00,1874.31,1874.31,1870.01,1871.46,1174.0
IC MARKETS:10012,2023-08-23 22:30:00,1871.36,1872.86,1871.01,1872.11,550.0
IC MARKETS:10012,2023-08-23 23:00:00,1872.26,1873.01,1871.91,1872.51,368.0
IC MARKETS:10012,2023-08-23 23:30:00,1872.56,1872.56,1871.01,1871.76,562.0
IC MARKETS:10012,2023-08-24 00:00:00,1871.86,1873.76,1871.41,1873.11,1376.0
IC MARKETS:10012,2023-08-24 00:30:00,1873.01,1873.21,1872.01,1872.91,984.0
IC MARKETS:10012,2023-08-24 01:00:00,1872.81,1873.21,1871.46,1871.96,1098.0
IC MARKETS:10012,2023-08-24 01:30:00,1872.01,1873.16,1871.46,1871.81,1468.0
IC MARKETS:10012,2023-08-24 02:00:00,1871.86,1873.96,1871.76,1872.76,996.0
IC MARKETS:10012,2023-08-24 02:30:00,1872.86,1875.01,1872.71,1874.96,776.0
IC MARKETS:10012,2023-08-24 03:00:00,1875.01,1876.41,1874.41,1876.01,792.0
IC MARKETS:10012,2023-08-24 03:30:00,1875.96,1876.01,1874.56,1874.71,692.0
IC MARKETS:10012,2023-08-24 04:00:00,1874.66,1875.16,1873.96,1875.11,538.0
IC MARKETS:10012,2023-08-24 04:30:00,1875.06,1876.81,1874.31,1876.76,540.0
IC MARKETS:10012,2023-08-24 05:00:00,1876.91,1877.36,1876.26,1877.01,982.0
IC MARKETS:10012,2023-08-24 05:30:00,1876.96,1877.56,1875.96,1876.81,956.0
IC MARKETS:10012,2023-08-24 06:00:00,1876.76,1877.06,1874.52,1874.52,1388.0
IC MARKETS:10012,2023-08-24 06:30:00,1874.47,1876.12,1874.12,1874.72,1278.0
IC MARKETS:10012,2023-08-24 07:00:00,1874.82,1879.37,1871.47,1874.87,3302.0
IC MARKETS:10012,2023-08-24 07:30:00,1874.77,1875.17,1872.12,1873.07,2412.0
IC MARKETS:10012,2023-08-24 08:00:00,1873.22,1875.82,1871.47,1873.57,2348.0
IC MARKETS:10012,2023-08-24 08:30:00,1873.62,1874.02,1870.42,1870.62,1744.0
IC MARKETS:10012,2023-08-24 09:00:00,1870.52,1871.62,1866.82,1867.22,1908.0
IC MARKETS:10012,2023-08-24 09:30:00,1867.27,1867.57,1864.57,1864.67,2238.0
IC MARKETS:10012,2023-08-24 10:00:00,1864.62,1869.37,1864.27,1869.07,1736.0
IC MARKETS:10012,2023-08-24 10:30:00,1869.02,1870.52,1867.57,1870.17,1634.0
IC MARKETS:10012,2023-08-24 11:00:00,1870.12,1871.87,1868.67,1870.37,1602.0
IC MARKETS:10012,2023-08-24 11:30:00,1870.42,1871.17,1867.27,1867.57,1554.0
IC MARKETS:10012,2023-08-24 12:00:00,1867.47,1867.67,1864.87,1867.67,2330.0
IC MARKETS:10012,2023-08-24 12:30:00,1867.57,1869.87,1865.22,1866.77,3538.0
IC MARKETS:10012,2023-08-24 13:00:00,1866.67,1868.47,1863.97,1865.72,2786.0
IC MARKETS:10012,2023-08-24 13:30:00,1865.82,1874.96,1858.41,1874.86,10326.0
IC MARKETS:10012,2023-08-24 14:00:00,1874.91,1876.56,1863.51,1863.91,8918.0
IC MARKETS:10012,2023-08-24 14:30:00,1864.11,1868.31,1860.56,1861.21,8060.0
IC MARKETS:10012,2023-08-24 15:00:00,1861.01,1861.01,1853.81,1855.51,7456.0
IC MARKETS:10012,2023-08-24 15:30:00,1855.61,1855.61,1849.81,1850.61,6418.0
IC MARKETS:10012,2023-08-24 16:00:00,1850.71,1856.11,1849.76,1854.21,5256.0
IC MARKETS:10012,2023-08-24 16:30:00,1854.26,1857.81,1852.51,1853.41,5034.0
IC MARKETS:10012,2023-08-24 17:00:00,1853.51,1853.91,1848.51,1848.96,4830.0
IC MARKETS:10012,2023-08-24 17:30:00,1848.91,1851.61,1848.61,1850.41,4564.0
IC MARKETS:10012,2023-08-24 18:00:00,1850.51,1852.96,1849.21,1850.91,4864.0
IC MARKETS:10012,2023-08-24 18:30:00,1850.96,1852.21,1848.81,1851.86,4366.0
IC MARKETS:10012,2023-08-24 19:00:00,1851.81,1854.21,1850.81,1851.91,4774.0
IC MARKETS:10012,2023-08-24 19:30:00,1852.01,1853.26,1844.91,1845.26,5528.0
IC MARKETS:10012,2023-08-24 20:00:00,1845.21,1846.61,1843.11,1844.41,2524.0
IC MARKETS:10012,2023-08-24 20:30:00,1844.36,1846.16,1843.56,1846.16,1072.0
IC MARKETS:10012,2023-08-24 22:00:00,1847.22,1848.12,1846.72,1847.77,980.0
IC MARKETS:10012,2023-08-24 22:30:00,1847.82,1848.62,1847.52,1848.37,556.0
IC MARKETS:10012,2023-08-24 23:00:00,1848.27,1848.37,1846.32,1847.97,974.0
IC MARKETS:10012,2023-08-24 23:30:00,1848.02,1848.62,1847.27,1847.62,802.0
IC MARKETS:10012,2023-08-25 00:00:00,1847.72,1849.27,1847.22,1848.97,1788.0
IC MARKETS:10012,2023-08-25 00:30:00,1849.02,1850.22,1849.02,1849.82,912.0
IC MARKETS:10012,2023-08-25 01:00:00,1849.87,1850.32,1849.07,1849.77,1232.0
IC MARKETS:10012,2023-08-25 01:30:00,1849.72,1849.77,1847.17,1848.57,2280.0
IC MARKETS:10012,2023-08-25 02:00:00,1848.67,1848.92,1846.77,1847.87,1402.0
IC MARKETS:10012,2023-08-25 02:30:00,1847.77,1848.22,1846.87,1847.57,1022.0
IC MARKETS:10012,2023-08-25 03:00:00,1847.62,1848.42,1847.27,1847.52,916.0
IC MARKETS:10012,2023-08-25 03:30:00,1847.62,1847.92,1846.92,1847.77,1148.0
IC MARKETS:10012,2023-08-25 04:00:00,1847.82,1848.32,1847.52,1847.77,514.0
IC MARKETS:10012,2023-08-25 04:30:00,1847.82,1848.12,1847.07,1847.12,530.0
IC MARKETS:10012,2023-08-25 05:00:00,1847.22,1847.62,1846.07,1846.17,1108.0
IC MARKETS:10012,2023-08-25 05:30:00,1846.22,1849.42,1845.72,1849.12,1332.0
IC MARKETS:10012,2023-08-25 06:00:00,1849.07,1849.78,1847.53,1847.73,1830.0
IC MARKETS:10012,2023-08-25 06:30:00,1847.68,1848.13,1846.28,1847.28,1798.0
IC MARKETS:10012,2023-08-25 07:00:00,1847.43,1852.38,1847.28,1852.03,2650.0
IC MARKETS:10012,2023-08-25 07:30:00,1852.08,1853.08,1850.88,1851.33,2260.0
IC MARKETS:10012,2023-08-25 08:00:00,1851.38,1854.43,1851.38,1853.03,2360.0
IC MARKETS:10012,2023-08-25 08:30:00,1853.08,1854.23,1851.88,1854.18,1730.0
IC MARKETS:10012,2023-08-25 09:00:00,1854.23,1854.48,1852.18,1853.93,1930.0
IC MARKETS:10012,2023-08-25 09:30:00,1854.03,1854.28,1850.68,1851.28,1780.0
IC MARKETS:10012,2023-08-25 10:00:00,1851.33,1856.63,1851.33,1856.08,1564.0
IC MARKETS:10012,2023-08-25 10:30:00,1856.13,1856.63,1855.38,1855.88,1448.0
IC MARKETS:10012,2023-08-25 11:00:00,1855.73,1856.93,1855.48,1855.83,1622.0
IC MARKETS:10012,2023-08-25 11:30:00,1855.88,1856.43,1854.53,1856.23,1426.0
IC MARKETS:10012,2023-08-25 12:00:00,1856.28,1858.93,1855.88,1857.93,1686.0
IC MARKETS:10012,2023-08-25 12:30:00,1857.98,1859.03,1856.53,1856.83,1968.0
IC MARKETS:10012,2023-08-25 13:00:00,1856.78,1857.08,1852.98,1853.73,2460.0
IC MARKETS:10012,2023-08-25 13:30:00,1854.03,1862.02,1848.77,1850.72,9020.0
IC MARKETS:10012,2023-08-25 14:00:00,1850.77,1860.72,1841.67,1843.52,11368.0
IC MARKETS:10012,2023-08-25 14:30:00,1843.67,1845.67,1830.17,1830.37,10084.0
IC MARKETS:10012,2023-08-25 15:00:00,1830.42,1844.17,1828.92,1843.87,8370.0
IC MARKETS:10012,2023-08-25 15:30:00,1843.97,1847.57,1838.92,1841.02,8132.0
IC MARKETS:10012,2023-08-25 16:00:00,1840.92,1850.57,1840.52,1850.52,7120.0
IC MARKETS:10012,2023-08-25 16:30:00,1850.57,1852.82,1847.52,1851.12,5850.0
IC MARKETS:10012,2023-08-25 17:00:00,1851.07,1852.62,1845.02,1847.62,6648.0
IC MARKETS:10012,2023-08-25 17:30:00,1847.42,1850.72,1844.92,1850.57,5328.0
IC MARKETS:10012,2023-08-25 18:00:00,1850.52,1860.27,1850.27,1859.92,5662.0
IC MARKETS:10012,2023-08-25 18:30:00,1860.22,1861.12,1856.17,1860.52,5910.0
IC MARKETS:10012,2023-08-25 19:00:00,1860.57,1863.37,1858.22,1861.97,5842.0
IC MARKETS:10012,2023-08-25 19:30:00,1862.07,1862.07,1851.52,1852.92,5900.0
IC MARKETS:10012,2023-08-25 20:00:00,1852.82,1854.07,1852.02,1852.42,1430.0
IC MARKETS:10012,2023-08-25 20:30:00,1852.47,1852.77,1851.72,1851.97,262.0
IC MARKETS:10012,2023-08-27 22:00:00,1855.27,1857.37,1855.17,1855.87,978.0
IC MARKETS:10012,2023-08-27 22:30:00,1855.82,1856.27,1855.37,1855.62,564.0
IC MARKETS:10012,2023-08-27 23:00:00,1855.67,1856.72,1855.12,1855.57,604.0
IC MARKETS:10012,2023-08-27 23:30:00,1855.62,1856.37,1855.62,1856.27,554.0
IC MARKETS:10012,2023-08-28 00:00:00,1856.17,1856.37,1853.97,1854.27,1516.0
IC MARKETS:10012,2023-08-28 00:30:00,1854.22,1854.92,1853.72,1854.32,996.0
IC MARKETS:10012,2023-08-28 01:00:00,1854.47,1857.17,1854.47,1856.72,1592.0
IC MARKETS:10012,2023-08-28 01:30:00,1856.82,1857.02,1855.12,1855.82,1634.0
IC MARKETS:10012,2023-08-28 02:00:00,1855.87,1856.42,1855.02,1855.67,1286.0
IC MARKETS:10012,2023-08-28 02:30:00,1855.62,1856.97,1855.62,1856.67,948.0
IC MARKETS:10012,2023-08-28 03:00:00,1856.72,1856.77,1855.47,1855.97,786.0
IC MARKETS:10012,2023-08-28 03:30:00,1856.02,1856.07,1854.42,1854.52,658.0
IC MARKETS:10012,2023-08-28 04:00:00,1854.57,1855.07,1854.37,1854.72,562.0
IC MARKETS:10012,2023-08-28 04:30:00,1854.77,1855.12,1854.57,1854.92,416.0
IC MARKETS:10012,2023-08-28 05:00:00,1854.97,1855.07,1854.22,1854.62,790.0
IC MARKETS:10012,2023-08-28 05:30:00,1854.57,1858.12,1854.57,1858.07,956.0
IC MARKETS:10012,2023-08-28 06:00:00,1858.12,1859.33,1857.02,1858.88,1000.0
IC MARKETS:10012,2023-08-28 06:30:00,1858.98,1859.38,1857.83,1858.03,760.0
IC MARKETS:10012,2023-08-28 07:00:00,1858.08,1858.98,1857.18,1857.78,1526.0
IC MARKETS:10012,2023-08-28 07:30:00,1857.63,1858.78,1854.78,1855.88,1432.0
IC MARKETS:10012,2023-08-28 08:00:00,1855.73,1857.78,1855.43,1857.38,1392.0
IC MARKETS:10012,2023-08-28 08:30:00,1857.33,1857.38,1854.73,1854.98,1074.0
IC MARKETS:10012,2023-08-28 09:00:00,1854.88,1855.93,1853.03,1855.78,1056.0
IC MARKETS:10012,2023-08-28 09:30:00,1855.83,1857.13,1855.68,1856.93,894.0
IC MARKETS:10012,2023-08-28 10:00:00,1856.83,1856.98,1854.23,1855.73,1028.0
IC MARKETS:10012,2023-08-28 10:30:00,1855.63,1857.03,1855.33,1856.28,966.0
IC MARKETS:10012,2023-08-28 11:00:00,1856.23,1858.33,1856.08,1856.93,1302.0
IC MARKETS:10012,2023-08-28 11:30:00,1856.78,1858.28,1856.23,1858.18,1048.0
