symbol,time,open,high,low,close,volume
IC MARKETS:10012,2023-08-21 22:00:00,1855.94,1856.04,1853.94,1854.09,422.0
IC MARKETS:10012,2023-08-21 22:15:00,1854.04,1854.64,1853.94,1854.34,234.0
IC MARKETS:10012,2023-08-21 22:30:00,1854.44,1854.64,1854.24,1854.44,80.0
IC MARKETS:10012,2023-08-21 22:45:00,1854.54,1854.64,1854.09,1854.24,96.0
IC MARKETS:10012,2023-08-21 23:00:00,1854.34,1855.64,1854.24,1855.64,132.0
IC MARKETS:10012,2023-08-21 23:15:00,1855.69,1856.64,1855.59,1856.64,228.0
IC MARKETS:10012,2023-08-21 23:30:00,1856.54,1856.64,1855.99,1855.99,146.0
IC MARKETS:10012,2023-08-21 23:45:00,1856.04,1856.09,1854.64,1854.99,410.0
IC MARKETS:10012,2023-08-22 00:00:00,1854.94,1855.24,1852.74,1853.54,660.0
IC MARKETS:10012,2023-08-22 00:15:00,1853.59,1854.39,1853.39,1853.64,580.0
IC MARKETS:10012,2023-08-22 00:30:00,1853.74,1855.09,1853.14,1854.64,418.0
IC MARKETS:10012,2023-08-22 00:45:00,1854.59,1855.49,1854.59,1855.44,318.0
IC MARKETS:10012,2023-08-22 01:00:00,1855.49,1855.54,1853.69,1853.99,578.0
IC MARKETS:10012,2023-08-22 01:15:00,1853.94,1855.59,1853.19,1855.54,678.0
IC MARKETS:10012,2023-08-22 01:30:00,1855.64,1856.84,1854.89,1854.94,820.0
IC MARKETS:10012,2023-08-22 01:45:00,1854.99,1855.19,1853.39,1854.94,684.0
IC MARKETS:10012,2023-08-22 02:00:00,1854.99,1855.99,1854.64,1855.74,728.0
IC MARKETS:10012,2023-08-22 02:15:00,1855.79,1857.14,1855.54,1856.54,550.0
IC MARKETS:10012,2023-08-22 02:30:00,1856.64,1857.14,1855.69,1855.84,332.0
IC MARKETS:10012,2023-08-22 02:45:00,1855.74,1856.14,1855.24,1855.84,336.0
IC MARKETS:10012,2023-08-22 03:00:00,1855.94,1856.84,1855.59,1856.69,430.0
IC MARKETS:10012,2023-08-22 03:15:00,1856.64,1857.39,1856.64,1857.14,398.0
IC MARKETS:10012,2023-08-22 03:30:00,1857.24,1857.24,1856.39,1856.54,380.0
IC MARKETS:10012,2023-08-22 03:45:00,1856.59,1856.84,1856.34,1856.54,310.0
IC MARKETS:10012,2023-08-22 04:00:00,1856.59,1856.59,1855.84,1856.34,160.0
IC MARKETS:10012,2023-08-22 04:15:00,1856.39,1856.59,1856.14,1856.24,156.0
IC MARKETS:10012,2023-08-22 04:30:00,1856.29,1856.44,1855.84,1856.04,236.0
IC MARKETS:10012,2023-08-22 04:45:00,1856.09,1856.24,1855.54,1855.64,326.0
IC MARKETS:10012,2023-08-22 05:00:00,1855.69,1856.69,1854.79,1856.04,556.0
IC MARKETS:10012,2023-08-22 05:15:00,1855.94,1855.94,1855.14,1855.74,444.0
IC MARKETS:10012,2023-08-22 05:30:00,1855.79,1855.79,1854.39,1855.24,462.0
IC MARKETS:10012,2023-08-22 05:45:00,1855.29,1855.94,1854.99,1855.94,414.0
IC MARKETS:10012,2023-08-22 06:00:00,1855.84,1858.45,1854.79,1858.4,686.0
IC MARKETS:10012,2023-08-22 06:15:00,1858.35,1859.85,1858.1,1858.8,690.0
IC MARKETS:10012,2023-08-22 06:30:00,1858.9,1859.1,1858.25,1858.75,510.0
IC MARKETS:10012,2023-08-22 06:45:00,1858.7,1859.35,1857.6,1859.25,502.0
IC MARKETS:10012,2023-08-22 07:00:00,1859.2,1861.35,1858.75,1860.6,1208.0
IC MARKETS:10012,2023-08-22 07:15:00,1860.5,1861.5,1857.3,1859.0,1154.0
IC MARKETS:10012,2023-08-22 07:30:00,1858.9,1863.25,1858.5,1863.0,1232.0
IC MARKETS:10012,2023-08-22 07:45:00,1862.95,1863.9,1862.2,1862.8,888.0
IC MARKETS:10012,2023-08-22 08:00:00,1862.9,1863.4,1862.2,1862.75,1074.0
IC MARKETS:10012,2023-08-22 08:15:00,1862.65,1863.05,1861.0,1861.55,866.0
IC MARKETS:10012,2023-08-22 08:30:00,1861.5,1863.2,1861.1,1863.15,774.0
IC MARKETS:10012,2023-08-22 08:45:00,1863.2,1863.5,1861.9,1863.4,800.0
IC MARKETS:10012,2023-08-22 09:00:00,1863.45,1863.55,1862.5,1862.5,872.0
IC MARKETS:10012,2023-08-22 09:15:00,1862.55,1864.1,1862.3,1863.85,844.0
IC MARKETS:10012,2023-08-22 09:30:00,1864.1,1865.35,1863.85,1865.3,738.0
IC MARKETS:10012,2023-08-22 09:45:00,1865.15,1865.7,1864.4,1864.85,724.0
IC MARKETS:10012,2023-08-22 10:00:00,1864.8,1866.2,1864.8,1865.7,580.0
IC MARKETS:10012,2023-08-22 10:15:00,1865.65,1866.2,1865.5,1866.0,600.0
IC MARKETS:10012,2023-08-22 10:30:00,1866.05,1866.9,1865.35,1866.6,592.0
IC MARKETS:10012,2023-08-22 10:45:00,1866.55,1866.6,1865.2,1865.95,708.0
IC MARKETS:10012,2023-08-22 11:00:00,1865.8,1866.35,1865.05,1866.1,706.0
IC MARKETS:10012,2023-08-22 11:15:00,1866.15,1867.1,1865.55,1866.2,682.0
IC MARKETS:10012,2023-08-22 11:30:00,1866.15,1867.45,1865.8,1866.9,658.0
IC MARKETS:10012,2023-08-22 11:45:00,1866.85,1868.35,1866.75,1868.0,664.0
IC MARKETS:10012,2023-08-22 12:00:00,1867.95,1870.25,1867.9,1869.55,796.0
IC MARKETS:10012,2023-08-22 12:15:00,1869.45,1869.65,1868.4,1868.6,740.0
IC MARKETS:10012,2023-08-22 12:30:00,1868.55,1869.6,1865.3,1865.4,990.0
IC MARKETS:10012,2023-08-22 12:45:00,1865.5,1866.15,1864.25,1864.25,926.0
IC MARKETS:10012,2023-08-22 13:00:00,1864.1,1864.6,1862.3,1862.3,1024.0
IC MARKETS:10012,2023-08-22 13:15:00,1862.35,1864.75,1861.55,1863.95,1082.0
IC MARKETS:10012,2023-08-22 13:30:00,1863.9,1869.44,1861.69,1863.64,5184.0
IC MARKETS:10012,2023-08-22 13:45:00,1863.49,1864.29,1852.34,1853.24,4644.0
IC MARKETS:10012,2023-08-22 14:00:00,1853.29,1854.94,1849.99,1852.24,4284.0
IC MARKETS:10012,2023-08-22 14:15:00,1852.14,1856.64,1850.04,1852.99,4034.0
IC MARKETS:10012,2023-08-22 14:30:00,1853.14,1853.49,1848.59,1851.89,3722.0
IC MARKETS:10012,2023-08-22 14:45:00,1852.09,1855.14,1850.64,1853.99,3250.0
IC MARKETS:10012,2023-08-22 15:00:00,1854.04,1854.34,1849.94,1851.39,3008.0
IC MARKETS:10012,2023-08-22 15:15:00,1851.34,1854.54,1849.54,1852.89,2968.0
IC MARKETS:10012,2023-08-22 15:30:00,1852.94,1856.04,1851.79,1853.44,2784.0
IC MARKETS:10012,2023-08-22 15:45:00,1853.34,1853.94,1850.89,1851.99,2686.0
IC MARKETS:10012,2023-08-22 16:00:00,1851.79,1852.34,1846.94,1847.09,2732.0
IC MARKETS:10012,2023-08-22 16:15:00,1847.04,1849.34,1846.14,1849.29,2336.0
IC MARKETS:10012,2023-08-22 16:30:00,1849.34,1850.99,1846.94,1850.54,2072.0
IC MARKETS:10012,2023-08-22 16:45:00,1850.44,1852.14,1849.79,1850.04,2024.0
IC MARKETS:10012,2023-08-22 17:00:00,1849.99,1850.64,1846.34,1846.49,2728.0
IC MARKETS:10012,2023-08-22 17:15:00,1846.54,1849.29,1845.59,1849.24,2516.0
IC MARKETS:10012,2023-08-22 17:30:00,1849.19,1850.24,1847.64,1848.29,2332.0
IC MARKETS:10012,2023-08-22 17:45:00,1848.19,1849.99,1847.39,1849.54,2310.0
IC MARKETS:10012,2023-08-22 18:00:00,1849.49,1852.14,1847.74,1850.79,2236.0
IC MARKETS:10012,2023-08-22 18:15:00,1850.74,1853.94,1850.29,1853.79,1912.0
IC MARKETS:10012,2023-08-22 18:30:00,1853.89,1855.04,1851.84,1852.34,2152.0
IC MARKETS:10012,2023-08-22 18:45:00,1852.39,1854.04,1851.39,1853.89,1882.0
IC MARKETS:10012,2023-08-22 19:00:00,1853.84,1857.59,1853.84,1857.44,2054.0
IC MARKETS:10012,2023-08-22 19:15:00,1857.54,1857.84,1854.24,1854.94,2248.0
IC MARKETS:10012,2023-08-22 19:30:00,1854.84,1855.39,1851.54,1851.64,2464.0
IC MARKETS:10012,2023-08-22 19:45:00,1851.54,1853.54,1850.54,1851.99,2702.0
IC MARKETS:10012,2023-08-22 20:00:00,1852.09,1852.29,1851.19,1851.89,928.0
IC MARKETS:10012,2023-08-22 20:15:00,1851.74,1852.29,1851.49,1851.69,298.0
IC MARKETS:10012,2023-08-22 20:30:00,1851.74,1852.59,1851.59,1852.24,270.0
IC MARKETS:10012,2023-08-22 20:45:00,1852.19,1852.79,1851.99,1852.69,204.0
IC MARKETS:10012,2023-08-22 22:00:00,1853.15,1854.4,1853.1,1854.35,284.0
IC MARKETS:10012,2023-08-22 22:15:00,1854.4,1854.65,1854.2,1854.25,198.0
IC MARKETS:10012,2023-08-22 22:30:00,1854.3,1854.4,1853.7,1854.0,180.0
IC MARKETS:10012,2023-08-22 22:45:00,1853.95,1854.3,1853.8,1854.25,150.0
IC MARKETS:10012,2023-08-22 23:00:00,1854.3,1854.4,1854.1,1854.4,78.0
IC MARKETS:10012,2023-08-22 23:15:00,1854.45,1854.45,1854.15,1854.35,124.0
IC MARKETS:10012,2023-08-22 23:30:00,1854.5,1854.6,1853.75,1854.05,218.0
IC MARKETS:10012,2023-08-22 23:45:00,1854.1,1854.1,1853.05,1853.7,310.0
IC MARKETS:10012,2023-08-23 00:00:00,1853.65,1855.35,1853.35,1855.1,542.0
IC MARKETS:10012,2023-08-23 00:15:00,1855.2,1856.0,1855.05,1855.8,536.0
IC MARKETS:10012,2023-08-23 00:30:00,1855.85,1856.3,1855.5,1856.05,450.0
IC MARKETS:10012,2023-08-23 00:45:00,1856.1,1856.4,1855.8,1856.4,404.0
IC MARKETS:10012,2023-08-23 01:00:00,1856.35,1857.1,1855.9,1856.75,442.0
IC MARKETS:10012,2023-08-23 01:15:00,1856.8,1858.05,1856.8,1857.9,596.0
IC MARKETS:10012,2023-08-23 01:30:00,1858.15,1859.0,1857.5,1858.95,754.0
IC MARKETS:10012,2023-08-23 01:45:00,1858.9,1859.0,1858.3,1858.65,478.0
IC MARKETS:10012,2023-08-23 02:00:00,1858.75,1859.35,1858.45,1858.8,510.0
IC MARKETS:10012,2023-08-23 02:15:00,1858.75,1859.25,1858.65,1858.75,444.0
IC MARKETS:10012,2023-08-23 02:30:00,1858.8,1859.6,1858.55,1858.55,336.0
IC MARKETS:10012,2023-08-23 02:45:00,1858.45,1858.6,1857.9,1858.55,428.0
IC MARKETS:10012,2023-08-23 03:00:00,1858.45,1858.95,1857.85,1858.1,330.0
IC MARKETS:10012,2023-08-23 03:15:00,1858.05,1858.55,1857.9,1858.05,326.0
IC MARKETS:10012,2023-08-23 03:30:00,1858.0,1859.3,1858.0,1858.75,412.0
IC MARKETS:10012,2023-08-23 03:45:00,1858.85,1859.15,1858.05,1858.5,252.0
IC MARKETS:10012,2023-08-23 04:00:00,1858.55,1858.75,1858.15,1858.15,226.0
IC MARKETS:10012,2023-08-23 04:15:00,1858.25,1858.4,1857.8,1858.25,240.0
IC MARKETS:10012,2023-08-23 04:30:00,1858.3,1858.65,1857.95,1858.65,264.0
IC MARKETS:10012,2023-08-23 04:45:00,1858.7,1859.05,1858.3,1858.85,206.0
IC MARKETS:10012,2023-08-23 05:00:00,1858.8,1859.1,1858.35,1859.05,410.0
IC MARKETS:10012,2023-08-23 05:15:00,1859.2,1859.35,1858.0,1858.85,464.0
IC MARKETS:10012,2023-08-23 05:30:00,1858.8,1859.7,1858.8,1859.55,388.0
IC MARKETS:10012,2023-08-23 05:45:00,1859.65,1860.65,1859.35,1860.3,358.0
IC MARKETS:10012,2023-08-23 06:00:00,1860.2,1860.4,1859.26,1859.96,576.0
IC MARKETS:10012,2023-08-23 06:15:00,1859.91,1860.36,1859.56,1859.81,634.0
IC MARKETS:10012,2023-08-23 06:30:00,1859.76,1860.96,1859.16,1860.71,598.0
IC MARKETS:10012,2023-08-23 06:45:00,1860.76,1861.16,1859.76,1859.81,494.0
IC MARKETS:10012,2023-08-23 07:00:00,1859.96,1862.21,1859.56,1862.01,1134.0
IC MARKETS:10012,2023-08-23 07:15:00,1862.06,1863.96,1861.66,1863.51,1066.0
IC MARKETS:10012,2023-08-23 07:30:00,1863.56,1863.81,1858.86,1859.61,1826.0
IC MARKETS:10012,2023-08-23 07:45:00,1859.66,1861.51,1859.66,1860.01,1002.0
IC MARKETS:10012,2023-08-23 08:00:00,1860.16,1864.01,1859.91,1863.51,1042.0
IC MARKETS:10012,2023-08-23 08:15:00,1863.61,1864.06,1862.81,1863.71,812.0
IC MARKETS:10012,2023-08-23 08:30:00,1863.61,1864.31,1862.86,1863.06,890.0
IC MARKETS:10012,2023-08-23 08:45:00,1863.11,1863.31,1862.16,1862.31,778.0
IC MARKETS:10012,2023-08-23 09:00:00,1862.41,1863.21,1861.66,1861.71,656.0
IC MARKETS:10012,2023-08-23 09:15:00,1861.76,1862.21,1859.41,1860.81,736.0
IC MARKETS:10012,2023-08-23 09:30:00,1860.76,1861.91,1860.21,1861.36,660.0
IC MARKETS:10012,2023-08-23 09:45:00,1861.31,1862.31,1860.76,1861.21,590.0
IC MARKETS:10012,2023-08-23 10:00:00,1861.16,1861.91,1860.16,1860.81,644.0
IC MARKETS:10012,2023-08-23 10:15:00,1860.61,1861.11,1858.86,1858.86,650.0
IC MARKETS:10012,2023-08-23 10:30:00,1858.91,1859.51,1856.51,1856.51,800.0
IC MARKETS:10012,2023-08-23 10:45:00,1856.46,1856.46,1854.86,1856.01,1046.0
IC MARKETS:10012,2023-08-23 11:00:00,1856.21,1856.71,1853.51,1853.81,1676.0
IC MARKETS:10012,2023-08-23 11:15:00,1853.61,1855.61,1853.51,1854.26,972.0
IC MARKETS:10012,2023-08-23 11:30:00,1854.21,1856.26,1853.71,1854.01,920.0
IC MARKETS:10012,2023-08-23 11:45:00,1854.11,1856.41,1853.96,1856.26,892.0
IC MARKETS:10012,2023-08-23 12:00:00,1856.21,1856.41,1854.56,1855.31,908.0
IC MARKETS:10012,2023-08-23 12:15:00,1855.36,1855.81,1850.61,1851.31,1060.0
IC MARKETS:10012,2023-08-23 12:30:00,1851.11,1853.91,1850.61,1853.01,1132.0
IC MARKETS:10012,2023-08-23 12:45:00,1852.96,1853.31,1850.21,1851.56,1080.0
IC MARKETS:10012,2023-08-23 13:00:00,1851.46,1855.91,1851.11,1854.51,1324.0
IC MARKETS:10012,2023-08-23 13:15:00,1854.36,1855.46,1852.71,1853.41,1184.0
IC MARKETS:10012,2023-08-23 13:30:00,1853.11,1856.05,1847.75,1854.15,5336.0
IC MARKETS:10012,2023-08-23 13:45:00,1854.7,1859.05,1852.3,1856.7,4710.0
IC MARKETS:10012,2023-08-23 14:00:00,1856.8,1863.65,1856.3,1862.25,4016.0
IC MARKETS:10012,2023-08-23 14:15:00,1862.15,1863.45,1859.55,1860.65,3222.0
IC MARKETS:10012,2023-08-23 14:30:00,1860.7,1862.65,1858.2,1861.7,3068.0
IC MARKETS:10012,2023-08-23 14:45:00,1861.8,1865.15,1860.55,1864.75,2828.0
IC MARKETS:10012,2023-08-23 15:00:00,1864.8,1866.35,1863.75,1866.35,2408.0
IC MARKETS:10012,2023-08-23 15:15:00,1866.25,1869.7,1865.55,1868.55,2228.0
IC MARKETS:10012,2023-08-23 15:30:00,1868.65,1871.45,1868.55,1869.6,2246.0
IC MARKETS:10012,2023-08-23 15:45:00,1869.45,1870.85,1869.2,1869.9,2142.0
IC MARKETS:10012,2023-08-23 16:00:00,1869.85,1871.15,1868.45,1870.75,1798.0
IC MARKETS:10012,2023-08-23 16:15:00,1870.85,1871.3,1869.75,1870.6,1790.0
IC MARKETS:10012,2023-08-23 16:30:00,1870.7,1871.6,1869.85,1871.45,1520.0
IC MARKETS:10012,2023-08-23 16:45:00,1871.5,1873.45,1870.45,1870.8,1436.0
IC MARKETS:10012,2023-08-23 17:00:00,1870.75,1872.55,1870.4,1872.25,1458.0
IC MARKETS:10012,2023-08-23 17:15:00,1872.3,1874.55,1872.15,1874.25,1750.0
IC MARKETS:10012,2023-08-23 17:30:00,1874.35,1875.0,1872.95,1873.75,1448.0
IC MARKETS:10012,2023-08-23 17:45:00,1873.65,1874.75,1873.45,1873.8,1262.0
IC MARKETS:10012,2023-08-23 18:00:00,1873.75,1874.15,1872.55,1872.85,1478.0
IC MARKETS:10012,2023-08-23 18:15:00,1872.8,1872.9,1871.35,1872.25,1502.0
IC MARKETS:10012,2023-08-23 18:30:00,1872.35,1872.55,1870.85,1871.5,1700.0
IC MARKETS:10012,2023-08-23 18:45:00,1871.55,1872.35,1871.15,1872.05,1516.0
IC MARKETS:10012,2023-08-23 19:00:00,1872.1,1873.65,1870.95,1872.15,1714.0
IC MARKETS:10012,2023-08-23 19:15:00,1872.25,1872.95,1871.25,1872.95,1634.0
IC MARKETS:10012,2023-08-23 19:30:00,1872.85,1873.05,1871.5,1872.65,1736.0
IC MARKETS:10012,2023-08-23 19:45:00,1872.6,1872.95,1869.05,1870.7,2016.0
IC MARKETS:10012,2023-08-23 20:00:00,1870.8,1872.1,1869.35,1870.55,1210.0
IC MARKETS:10012,2023-08-23 20:15:00,1870.5,1874.0,1867.8,1868.5,2742.0
IC MARKETS:10012,2023-08-23 20:30:00,1868.3,1872.4,1867.65,1872.25,1386.0
IC MARKETS:10012,2023-08-23 20:45:00,1872.2,1873.25,1871.85,1873.25,672.0
IC MARKETS:10012,2023-08-23 22:00:00,1874.31,1874.31,1871.11,1871.16,598.0
IC MARKETS:10012,2023-08-23 22:15:00,1871.11,1871.61,1870.01,1871.46,576.0
IC MARKETS:10012,2023-08-23 22:30:00,1871.36,1872.61,1871.01,1872.51,346.0
IC MARKETS:10012,2023-08-23 22:45:00,1872.56,1872.86,1871.86,1872.11,204.0
IC MARKETS:10012,2023-08-23 23:00:00,1872.26,1872.81,1871.91,1872.11,190.0
IC MARKETS:10012,2023-08-23 23:15:00,1872.01,1873.01,1871.91,1872.51,178.0
IC MARKETS:10012,2023-08-23 23:30:00,1872.56,1872.56,1871.76,1872.11,184.0
IC MARKETS:10012,2023-08-23 23:45:00,1872.01,1872.11,1871.01,1871.76,378.0
IC MARKETS:10012,2023-08-24 00:00:00,1871.86,1873.41,1871.41,1873.01,754.0
IC MARKETS:10012,2023-08-24 00:15:00,1872.91,1873.76,1872.11,1873.11,622.0
IC MARKETS:10012,2023-08-24 00:30:00,1873.01,1873.21,1872.16,1872.41,474.0
IC MARKETS:10012,2023-08-24 00:45:00,1872.36,1873.16,1872.01,1872.91,510.0
IC MARKETS:10012,2023-08-24 01:00:00,1872.81,1873.21,1871.76,1872.11,524.0
IC MARKETS:10012,2023-08-24 01:15:00,1872.01,1872.41,1871.46,1871.96,574.0
IC MARKETS:10012,2023-08-24 01:30:00,1872.01,1873.16,1871.86,1872.51,852.0
IC MARKETS:10012,2023-08-24 01:45:00,1872.56,1872.66,1871.46,1871.81,616.0
IC MARKETS:10012,2023-08-24 02:00:00,1871.86,1873.41,1871.76,1873.11,572.0
IC MARKETS:10012,2023-08-24 02:15:00,1873.16,1873.96,1872.61,1872.76,424.0
IC MARKETS:10012,2023-08-24 02:30:00,1872.86,1873.76,1872.71,1873.56,298.0
IC MARKETS:10012,2023-08-24 02:45:00,1873.61,1875.01,1873.51,1874.96,478.0
IC MARKETS:10012,2023-08-24 03:00:00,1875.01,1875.36,1874.41,1875.36,302.0
IC MARKETS:10012,2023-08-24 03:15:00,1875.31,1876.41,1875.11,1876.01,490.0
IC MARKETS:10012,2023-08-24 03:30:00,1875.96,1876.01,1874.91,1874.91,420.0
IC MARKETS:10012,2023-08-24 03:45:00,1874.86,1874.96,1874.56,1874.71,272.0
IC MARKETS:10012,2023-08-24 04:00:00,1874.66,1875.01,1873.96,1874.66,258.0
IC MARKETS:10012,2023-08-24 04:15:00,1874.61,1875.16,1874.46,1875.11,280.0
IC MARKETS:10012,2023-08-24 04:30:00,1875.06,1875.16,1874.31,1874.86,208.0
IC MARKETS:10012,2023-08-24 04:45:00,1874.96,1876.81,1874.81,1876.76,332.0
IC MARKETS:10012,2023-08-24 05:00:00,1876.91,1877.36,1876.31,1876.41,554.0
IC MARKETS:10012,2023-08-24 05:15:00,1876.46,1877.26,1876.26,1877.01,428.0
IC MARKETS:10012,2023-08-24 05:30:00,1876.96,1877.56,1876.26,1876.36,450.0
IC MARKETS:10012,2023-08-24 05:45:00,1876.31,1876.96,1875.96,1876.81,506.0
IC MARKETS:10012,2023-08-24 06:00:00,1876.76,1877.06,1875.07,1875.52,824.0
IC MARKETS:10012,2023-08-24 06:15:00,1875.62,1875.92,1874.52,1874.52,564.0
IC MARKETS:10012,2023-08-24 06:30:00,1874.47,1875.22,1874.12,1875.12,712.0
IC MARKETS:10012,2023-08-24 06:45:00,1875.17,1876.12,1874.52,1874.72,566.0
IC MARKETS:10012,2023-08-24 07:00:00,1874.82,1879.37,1874.17,1874.77,1740.0
IC MARKETS:10012,2023-08-24 07:15:00,1874.67,1876.67,1871.47,1874.87,1562.0
IC MARKETS:10012,2023-08-24 07:30:00,1874.77,1874.87,1872.12,1874.27,1428.0
IC MARKETS:10012,2023-08-24 07:45:00,1874.37,1875.17,1872.32,1873.07,984.0
IC MARKETS:10012,2023-08-24 08:00:00,1873.22,1875.82,1872.22,1872.67,1298.0
IC MARKETS:10012,2023-08-24 08:15:00,1872.62,1874.37,1871.47,1873.57,1050.0
IC MARKETS:10012,2023-08-24 08:30:00,1873.62,1874.02,1872.07,1872.42,804.0
IC MARKETS:10012,2023-08-24 08:45:00,1872.47,1873.17,1870.42,1870.62,940.0
IC MARKETS:10012,2023-08-24 09:00:00,1870.52,1871.62,1869.52,1869.77,868.0
IC MARKETS:10012,2023-08-24 09:15:00,1869.82,1869.82,1866.82,1867.22,1040.0
IC MARKETS:10012,2023-08-24 09:30:00,1867.27,1867.57,1864.82,1865.22,1390.0
IC MARKETS:10012,2023-08-24 09:45:00,1865.32,1865.72,1864.57,1864.67,848.0
IC MARKETS:10012,2023-08-24 10:00:00,1864.62,1868.27,1864.27,1867.72,886.0
IC MARKETS:10012,2023-08-24 10:15:00,1867.67,1869.37,1867.32,1869.07,850.0
IC MARKETS:10012,2023-08-24 10:30:00,1869.02,1869.42,1867.57,1869.17,876.0
IC MARKETS:10012,2023-08-24 10:45:00,1869.12,1870.52,1868.97,1870.17,758.0
IC MARKETS:10012,2023-08-24 11:00:00,1870.12,1870.47,1868.67,1870.37,772.0
IC MARKETS:10012,2023-08-24 11:15:00,1870.42,1871.87,1870.27,1870.37,830.0
IC MARKETS:10012,2023-08-24 11:30:00,1870.42,1871.17,1868.12,1868.37,736.0
IC MARKETS:10012,2023-08-24 11:45:00,1868.42,1869.67,1867.27,1867.57,818.0
IC MARKETS:10012,2023-08-24 12:00:00,1867.47,1867.67,1864.87,1865.52,1240.0
IC MARKETS:10012,2023-08-24 12:15:00,1865.42,1867.67,1865.12,1867.67,1090.0
IC MARKETS:10012,2023-08-24 12:30:00,1867.57,1868.27,1865.22,1867.47,2050.0
IC MARKETS:10012,2023-08-24 12:45:00,1867.67,1869.87,1865.77,1866.77,1488.0
IC MARKETS:10012,2023-08-24 13:00:00,1866.67,1868.47,1866.17,1867.27,1346.0
IC MARKETS:10012,2023-08-24 13:15:00,1867.07,1867.37,1863.97,1865.72,1440.0
IC MARKETS:10012,2023-08-24 13:30:00,1865.82,1869.52,1858.41,1860.06,5488.0
IC MARKETS:10012,2023-08-24 13:45:00,1859.81,1874.96,1858.81,1874.86,4838.0
IC MARKETS:10012,2023-08-24 14:00:00,1874.91,1876.56,1865.96,1867.71,4616.0
IC MARKETS:10012,2023-08-24 14:15:00,1867.61,1868.61,1863.51,1863.91,4302.0
IC MARKETS:10012,2023-08-24 14:30:00,1864.11,1868.31,1861.61,1863.91,4170.0
IC MARKETS:10012,2023-08-24 14:45:00,1864.01,1864.81,1860.56,1861.21,3890.0
IC MARKETS:10012,2023-08-24 15:00:00,1861.01,1861.01,1854.61,1855.31,3856.0
IC MARKETS:10012,2023-08-24 15:15:00,1855.21,1856.51,1853.81,1855.51,3600.0
IC MARKETS:10012,2023-08-24 15:30:00,1855.61,1855.61,1850.91,1851.26,3516.0
IC MARKETS:10012,2023-08-24 15:45:00,1851.21,1851.71,1849.81,1850.61,2902.0
IC MARKETS:10012,2023-08-24 16:00:00,1850.71,1853.86,1849.76,1853.71,2682.0
IC MARKETS:10012,2023-08-24 16:15:00,1853.61,1856.11,1853.61,1854.21,2574.0
IC MARKETS:10012,2023-08-24 16:30:00,1854.26,1857.81,1853.81,1857.21,2538.0
IC MARKETS:10012,2023-08-24 16:45:00,1857.16,1857.61,1852.51,1853.41,2496.0
IC MARKETS:10012,2023-08-24 17:00:00,1853.51,1853.91,1851.01,1851.96,2586.0
IC MARKETS:10012,2023-08-24 17:15:00,1852.01,1852.26,1848.51,1848.96,2244.0
IC MARKETS:10012,2023-08-24 17:30:00,1848.91,1851.61,1848.61,1849.66,2388.0
IC MARKETS:10012,2023-08-24 17:45:00,1849.71,1851.31,1848.81,1850.41,2176.0
IC MARKETS:10012,2023-08-24 18:00:00,1850.51,1852.96,1850.31,1852.16,2556.0
