symbol,time,open,high,low,close,volume
IC MARKETS:10012,2023-08-16 10:05:00,1898.54,1899.29,1898.49,1898.99,262.0
IC MARKETS:10012,2023-08-16 10:10:00,1899.04,1899.09,1897.09,1897.39,280.0
IC MARKETS:10012,2023-08-16 10:15:00,1897.24,1897.79,1896.59,1897.49,262.0
IC MARKETS:10012,2023-08-16 10:20:00,1897.69,1898.29,1897.09,1897.99,216.0
IC MARKETS:10012,2023-08-16 10:25:00,1898.14,1898.89,1898.09,1898.69,228.0
IC MARKETS:10012,2023-08-16 10:30:00,1898.59,1899.14,1897.89,1898.99,324.0
IC MARKETS:10012,2023-08-16 10:35:00,1898.89,1899.39,1898.59,1899.04,232.0
IC MARKETS:10012,2023-08-16 10:40:00,1898.89,1898.89,1897.09,1897.99,296.0
IC MARKETS:10012,2023-08-16 10:45:00,1897.79,1898.29,1897.44,1897.79,230.0
IC MARKETS:10012,2023-08-16 10:50:00,1897.74,1898.59,1896.84,1897.94,256.0
IC MARKETS:10012,2023-08-16 10:55:00,1897.99,1898.59,1897.74,1897.79,212.0
IC MARKETS:10012,2023-08-16 11:00:00,1897.64,1897.99,1897.09,1897.59,336.0
IC MARKETS:10012,2023-08-16 11:05:00,1897.49,1897.64,1896.89,1896.89,212.0
IC MARKETS:10012,2023-08-16 11:10:00,1896.79,1896.99,1895.54,1896.19,322.0
IC MARKETS:10012,2023-08-16 11:15:00,1896.09,1896.79,1895.79,1896.39,230.0
IC MARKETS:10012,2023-08-16 11:20:00,1896.29,1896.99,1896.09,1896.69,224.0
IC MARKETS:10012,2023-08-16 11:25:00,1896.74,1898.04,1896.74,1897.89,200.0
IC MARKETS:10012,2023-08-16 11:30:00,1897.99,1898.99,1897.49,1898.89,240.0
IC MARKETS:10012,2023-08-16 11:35:00,1898.99,1899.09,1898.49,1898.79,156.0
IC MARKETS:10012,2023-08-16 11:40:00,1898.89,1899.69,1898.29,1898.49,240.0
IC MARKETS:10012,2023-08-16 11:45:00,1898.59,1898.69,1897.49,1898.09,212.0
IC MARKETS:10012,2023-08-16 11:50:00,1897.99,1898.19,1897.59,1897.79,168.0
IC MARKETS:10012,2023-08-16 11:55:00,1897.69,1899.54,1897.59,1899.39,234.0
IC MARKETS:10012,2023-08-16 12:00:00,1899.34,1900.29,1899.29,1899.89,300.0
IC MARKETS:10012,2023-08-16 12:05:00,1899.99,1900.14,1899.29,1899.64,278.0
IC MARKETS:10012,2023-08-16 12:10:00,1899.79,1899.84,1897.94,1898.09,260.0
IC MARKETS:10012,2023-08-16 12:15:00,1898.04,1898.29,1897.39,1898.09,306.0
IC MARKETS:10012,2023-08-16 12:20:00,1898.14,1898.14,1895.39,1895.49,358.0
IC MARKETS:10012,2023-08-16 12:25:00,1895.59,1896.29,1895.04,1895.59,288.0
IC MARKETS:10012,2023-08-16 12:30:00,1895.64,1897.14,1894.84,1896.89,396.0
