symbol,time,open,high,low,close,volume
IC MARKETS:10012,2023-08-11 14:00:00,1920.39,1929.14,1919.84,1927.39,8952.0
IC MARKETS:10012,2023-08-11 14:30:00,1927.54,1932.14,1924.49,1924.94,8088.0
IC MARKETS:10012,2023-08-11 15:00:00,1925.04,1927.19,1920.19,1922.09,5634.0
IC MARKETS:10012,2023-08-11 15:30:00,1921.94,1926.34,1919.89,1926.34,5656.0
IC MARKETS:10012,2023-08-11 16:00:00,1926.14,1930.04,1924.04,1925.94,5258.0
IC MARKETS:10012,2023-08-11 16:30:00,1925.99,1927.44,1922.09,1923.64,4750.0
IC MARKETS:10012,2023-08-11 17:00:00,1923.54,1926.84,1922.09,1926.49,4292.0
IC MARKETS:10012,2023-08-11 17:30:00,1926.34,1926.89,1921.24,1924.04,4314.0
IC MARKETS:10012,2023-08-11 18:00:00,1924.09,1926.94,1923.29,1925.84,4108.0
IC MARKETS:10012,2023-08-11 18:30:00,1925.74,1927.59,1924.49,1926.79,4770.0
IC MARKETS:10012,2023-08-11 19:00:00,1926.69,1928.14,1924.29,1927.09,4468.0
IC MARKETS:10012,2023-08-11 19:30:00,1926.89,1928.04,1923.14,1924.99,4516.0
IC MARKETS:10012,2023-08-11 20:00:00,1925.19,1926.44,1924.89,1925.19,1536.0
IC MARKETS:10012,2023-08-11 20:30:00,1925.24,1925.49,1924.84,1925.34,274.0
IC MARKETS:10012,2023-08-13 22:00:00,1925.01,1929.56,1924.76,1928.46,1288.0
IC MARKETS:10012,2023-08-13 22:30:00,1928.56,1928.66,1927.76,1927.86,430.0
IC MARKETS:10012,2023-08-13 23:00:00,1927.76,1928.76,1927.01,1928.26,368.0
IC MARKETS:10012,2023-08-13 23:30:00,1928.41,1928.56,1927.11,1927.71,512.0
IC MARKETS:10012,2023-08-14 00:00:00,1927.81,1928.46,1926.71,1928.06,1574.0
IC MARKETS:10012,2023-08-14 00:30:00,1928.16,1928.31,1923.86,1924.26,1272.0
IC MARKETS:10012,2023-08-14 01:00:00,1924.11,1925.16,1921.46,1923.46,1740.0
IC MARKETS:10012,2023-08-14 01:30:00,1923.36,1923.96,1920.56,1922.71,2044.0
IC MARKETS:10012,2023-08-14 02:00:00,1922.76,1922.91,1918.16,1918.56,1586.0
IC MARKETS:10012,2023-08-14 02:30:00,1918.46,1920.01,1917.81,1918.06,1108.0
IC MARKETS:10012,2023-08-14 03:00:00,1917.96,1918.96,1916.96,1917.76,1156.0
IC MARKETS:10012,2023-08-14 03:30:00,1917.71,1917.96,1914.36,1917.16,1148.0
IC MARKETS:10012,2023-08-14 04:00:00,1917.11,1917.66,1916.36,1917.51,962.0
IC MARKETS:10012,2023-08-14 04:30:00,1917.46,1917.71,1915.76,1915.86,856.0
IC MARKETS:10012,2023-08-14 05:00:00,1915.96,1918.46,1915.86,1918.46,1100.0
IC MARKETS:10012,2023-08-14 05:30:00,1918.56,1919.46,1917.81,1919.16,942.0
IC MARKETS:10012,2023-08-14 06:00:00,1919.26,1920.77,1917.97,1920.22,1458.0
IC MARKETS:10012,2023-08-14 06:30:00,1920.42,1921.97,1919.87,1921.47,922.0
IC MARKETS:10012,2023-08-14 07:00:00,1921.42,1924.37,1920.47,1923.32,2514.0
IC MARKETS:10012,2023-08-14 07:30:00,1923.52,1933.27,1922.27,1931.37,2736.0
IC MARKETS:10012,2023-08-14 08:00:00,1931.32,1932.62,1927.42,1927.52,3772.0
IC MARKETS:10012,2023-08-14 08:30:00,1927.47,1928.42,1926.02,1926.42,2172.0
IC MARKETS:10012,2023-08-14 09:00:00,1926.52,1928.77,1924.92,1927.37,1874.0
IC MARKETS:10012,2023-08-14 09:30:00,1927.42,1928.12,1925.62,1926.52,1642.0
IC MARKETS:10012,2023-08-14 10:00:00,1926.62,1927.92,1925.17,1925.72,1466.0
IC MARKETS:10012,2023-08-14 10:30:00,1925.62,1929.22,1925.32,1927.77,1390.0
IC MARKETS:10012,2023-08-14 11:00:00,1927.72,1929.12,1926.07,1927.07,1446.0
IC MARKETS:10012,2023-08-14 11:30:00,1926.97,1927.57,1924.32,1925.82,1284.0
IC MARKETS:10012,2023-08-14 12:00:00,1925.92,1926.02,1920.02,1920.32,2198.0
IC MARKETS:10012,2023-08-14 12:30:00,1920.27,1920.57,1916.72,1919.82,3192.0
IC MARKETS:10012,2023-08-14 13:00:00,1919.77,1919.92,1914.42,1914.57,2624.0
IC MARKETS:10012,2023-08-14 13:30:00,1914.62,1916.37,1901.41,1904.66,10396.0
IC MARKETS:10012,2023-08-14 14:00:00,1904.76,1912.11,1903.01,1907.91,8682.0
IC MARKETS:10012,2023-08-14 14:30:00,1908.06,1916.26,1907.36,1913.36,7204.0
IC MARKETS:10012,2023-08-14 15:00:00,1913.46,1915.51,1910.26,1915.21,5456.0
IC MARKETS:10012,2023-08-14 15:30:00,1915.16,1918.76,1913.71,1916.96,5436.0
IC MARKETS:10012,2023-08-14 16:00:00,1917.01,1919.26,1914.86,1916.26,4918.0
IC MARKETS:10012,2023-08-14 16:30:00,1916.41,1919.96,1915.36,1919.11,4840.0
IC MARKETS:10012,2023-08-14 17:00:00,1919.06,1920.46,1918.06,1919.31,4118.0
IC MARKETS:10012,2023-08-14 17:30:00,1919.46,1920.46,1916.86,1918.61,4046.0
IC MARKETS:10012,2023-08-14 18:00:00,1918.56,1919.36,1916.26,1918.86,4440.0
IC MARKETS:10012,2023-08-14 18:30:00,1918.91,1919.81,1916.66,1919.51,4542.0
IC MARKETS:10012,2023-08-14 19:00:00,1919.56,1921.96,1918.11,1920.66,4334.0
IC MARKETS:10012,2023-08-14 19:30:00,1920.61,1922.31,1919.46,1922.31,4472.0
IC MARKETS:10012,2023-08-14 20:00:00,1922.11,1924.41,1921.81,1924.31,1394.0
IC MARKETS:10012,2023-08-14 20:30:00,1924.36,1924.61,1923.81,1924.31,414.0
IC MARKETS:10012,2023-08-14 22:00:00,1923.38,1924.88,1922.08,1924.53,698.0
IC MARKETS:10012,2023-08-14 22:30:00,1924.63,1926.38,1924.43,1925.78,518.0
IC MARKETS:10012,2023-08-14 23:00:00,1925.73,1926.03,1923.83,1924.48,466.0
IC MARKETS:10012,2023-08-14 23:30:00,1924.58,1925.03,1924.08,1924.23,526.0
IC MARKETS:10012,2023-08-15 00:00:00,1924.18,1924.78,1923.38,1924.03,968.0
IC MARKETS:10012,2023-08-15 00:30:00,1924.13,1924.13,1923.13,1923.68,704.0
IC MARKETS:10012,2023-08-15 01:00:00,1923.73,1927.33,1923.08,1926.43,1200.0
IC MARKETS:10012,2023-08-15 01:30:00,1926.48,1927.83,1923.63,1926.33,2012.0
IC MARKETS:10012,2023-08-15 02:00:00,1926.13,1926.13,1923.93,1925.23,1352.0
IC MARKETS:10012,2023-08-15 02:30:00,1925.28,1926.53,1924.38,1924.63,780.0
IC MARKETS:10012,2023-08-15 03:00:00,1924.68,1925.63,1924.38,1925.43,646.0
IC MARKETS:10012,2023-08-15 03:30:00,1925.48,1925.68,1924.53,1925.63,622.0
IC MARKETS:10012,2023-08-15 04:00:00,1925.68,1926.23,1925.43,1925.73,478.0
IC MARKETS:10012,2023-08-15 04:30:00,1925.68,1925.78,1925.03,1925.33,356.0
IC MARKETS:10012,2023-08-15 05:00:00,1925.38,1926.03,1924.33,1924.93,802.0
IC MARKETS:10012,2023-08-15 05:30:00,1924.98,1924.98,1922.93,1924.28,878.0
IC MARKETS:10012,2023-08-15 06:00:00,1924.33,1926.63,1923.84,1924.69,1346.0
IC MARKETS:10012,2023-08-15 06:30:00,1924.59,1924.69,1922.04,1922.09,866.0
IC MARKETS:10012,2023-08-15 07:00:00,1922.24,1923.99,1916.54,1916.69,2520.0
IC MARKETS:10012,2023-08-15 07:30:00,1916.64,1916.64,1910.89,1910.99,3764.0
IC MARKETS:10012,2023-08-15 08:00:00,1911.19,1911.29,1908.59,1910.19,3162.0
IC MARKETS:10012,2023-08-15 08:30:00,1910.09,1914.69,1908.69,1912.99,2534.0
IC MARKETS:10012,2023-08-15 09:00:00,1912.94,1913.99,1909.94,1912.99,2006.0
IC MARKETS:10012,2023-08-15 09:30:00,1912.89,1914.34,1911.79,1911.99,2112.0
IC MARKETS:10012,2023-08-15 10:00:00,1912.09,1914.29,1907.39,1908.09,2938.0
IC MARKETS:10012,2023-08-15 10:30:00,1907.94,1910.59,1906.99,1910.49,2422.0
IC MARKETS:10012,2023-08-15 11:00:00,1910.39,1910.99,1907.89,1909.99,2298.0
IC MARKETS:10012,2023-08-15 11:30:00,1909.79,1910.14,1903.54,1904.89,1914.0
IC MARKETS:10012,2023-08-15 12:00:00,1904.99,1907.09,1902.49,1906.44,2482.0
IC MARKETS:10012,2023-08-15 12:30:00,1906.39,1908.89,1901.59,1904.29,5082.0
IC MARKETS:10012,2023-08-15 13:00:00,1904.19,1912.49,1903.79,1910.34,3270.0
IC MARKETS:10012,2023-08-15 13:30:00,1910.44,1911.29,1900.58,1905.93,10374.0
IC MARKETS:10012,2023-08-15 14:00:00,1905.73,1906.43,1896.43,1898.13,9434.0
IC MARKETS:10012,2023-08-15 14:30:00,1898.28,1903.08,1895.93,1902.13,7106.0
IC MARKETS:10012,2023-08-15 15:00:00,1902.03,1907.53,1902.03,1905.13,6224.0
IC MARKETS:10012,2023-08-15 15:30:00,1905.03,1907.18,1902.63,1903.78,5444.0
IC MARKETS:10012,2023-08-15 16:00:00,1903.73,1905.33,1898.93,1901.43,5484.0
IC MARKETS:10012,2023-08-15 16:30:00,1901.53,1901.83,1896.38,1898.63,5160.0
IC MARKETS:10012,2023-08-15 17:00:00,1898.68,1900.63,1897.08,1900.18,4460.0
IC MARKETS:10012,2023-08-15 17:30:00,1900.23,1900.53,1896.33,1898.03,4648.0
IC MARKETS:10012,2023-08-15 18:00:00,1898.13,1899.13,1897.48,1898.23,4220.0
IC MARKETS:10012,2023-08-15 18:30:00,1898.38,1901.23,1898.03,1900.33,4004.0
IC MARKETS:10012,2023-08-15 19:00:00,1900.23,1901.88,1895.83,1895.88,4338.0
IC MARKETS:10012,2023-08-15 19:30:00,1895.83,1898.43,1895.13,1896.58,6208.0
IC MARKETS:10012,2023-08-15 20:00:00,1896.63,1898.38,1896.08,1898.23,1794.0
IC MARKETS:10012,2023-08-15 20:30:00,1898.18,1898.38,1897.28,1897.33,504.0
IC MARKETS:10012,2023-08-15 22:00:00,1897.78,1898.53,1897.03,1897.43,644.0
IC MARKETS:10012,2023-08-15 22:30:00,1897.58,1898.08,1896.83,1898.03,406.0
IC MARKETS:10012,2023-08-15 23:00:00,1897.98,1898.78,1897.83,1898.63,362.0
IC MARKETS:10012,2023-08-15 23:30:00,1898.68,1899.48,1898.33,1898.83,548.0
IC MARKETS:10012,2023-08-16 00:00:00,1898.88,1899.13,1897.33,1897.43,1074.0
IC MARKETS:10012,2023-08-16 00:30:00,1897.53,1898.23,1893.98,1897.08,1412.0
IC MARKETS:10012,2023-08-16 01:00:00,1897.18,1898.18,1895.58,1898.13,1270.0
IC MARKETS:10012,2023-08-16 01:30:00,1898.03,1900.08,1897.33,1898.23,2020.0
IC MARKETS:10012,2023-08-16 02:00:00,1898.28,1900.18,1897.18,1899.43,1556.0
IC MARKETS:10012,2023-08-16 02:30:00,1899.33,1899.73,1898.38,1898.43,844.0
IC MARKETS:10012,2023-08-16 03:00:00,1898.58,1900.28,1898.43,1899.83,900.0
IC MARKETS:10012,2023-08-16 03:30:00,1899.88,1900.08,1899.18,1899.33,750.0
IC MARKETS:10012,2023-08-16 04:00:00,1899.43,1899.53,1897.83,1897.83,612.0
IC MARKETS:10012,2023-08-16 04:30:00,1897.88,1898.63,1897.58,1898.33,556.0
IC MARKETS:10012,2023-08-16 05:00:00,1898.38,1899.03,1897.13,1898.73,976.0
IC MARKETS:10012,2023-08-16 05:30:00,1898.83,1899.13,1896.68,1897.53,1176.0
IC MARKETS:10012,2023-08-16 06:00:00,1897.43,1899.29,1895.14,1899.29,1940.0
IC MARKETS:10012,2023-08-16 06:30:00,1899.24,1899.54,1898.04,1899.19,1174.0
IC MARKETS:10012,2023-08-16 07:00:00,1899.24,1901.74,1898.69,1901.44,2390.0
IC MARKETS:10012,2023-08-16 07:30:00,1901.49,1904.64,1901.09,1902.59,2058.0
IC MARKETS:10012,2023-08-16 08:00:00,1902.79,1905.74,1902.54,1905.09,1864.0
IC MARKETS:10012,2023-08-16 08:30:00,1905.14,1906.09,1902.54,1903.39,1552.0
IC MARKETS:10012,2023-08-16 09:00:00,1903.34,1903.89,1898.89,1900.19,1596.0
IC MARKETS:10012,2023-08-16 09:30:00,1900.39,1901.19,1897.19,1898.59,1556.0
IC MARKETS:10012,2023-08-16 10:00:00,1898.69,1899.29,1896.59,1898.69,1470.0
IC MARKETS:10012,2023-08-16 10:30:00,1898.59,1899.39,1896.84,1897.79,1550.0
IC MARKETS:10012,2023-08-16 11:00:00,1897.64,1898.04,1895.54,1897.89,1524.0
IC MARKETS:10012,2023-08-16 11:30:00,1897.99,1899.69,1897.49,1899.39,1250.0
IC MARKETS:10012,2023-08-16 12:00:00,1899.34,1900.29,1895.04,1895.59,1790.0
IC MARKETS:10012,2023-08-16 12:30:00,1895.64,1897.49,1893.84,1894.29,2004.0
IC MARKETS:10012,2023-08-16 13:00:00,1894.39,1895.19,1892.49,1894.34,2002.0
IC MARKETS:10012,2023-08-16 13:30:00,1894.59,1905.33,1894.34,1899.18,9452.0
IC MARKETS:10012,2023-08-16 14:00:00,1899.38,1899.38,1889.73,1891.53,8144.0
IC MARKETS:10012,2023-08-16 14:30:00,1891.23,1896.13,1890.68,1895.43,7064.0
IC MARKETS:10012,2023-08-16 15:00:00,1895.33,1895.33,1891.78,1892.68,5596.0
IC MARKETS:10012,2023-08-16 15:30:00,1892.58,1893.13,1886.28,1887.38,5598.0
IC MARKETS:10012,2023-08-16 16:00:00,1887.03,1889.48,1883.23,1884.48,5510.0
IC MARKETS:10012,2023-08-16 16:30:00,1884.68,1887.83,1883.73,1884.98,4424.0
IC MARKETS:10012,2023-08-16 17:00:00,1884.88,1886.03,1880.13,1881.98,4508.0
IC MARKETS:10012,2023-08-16 17:30:00,1881.93,1886.63,1881.48,1885.13,3830.0
IC MARKETS:10012,2023-08-16 18:00:00,1885.08,1886.18,1878.73,1884.98,7182.0
IC MARKETS:10012,2023-08-16 18:30:00,1885.08,1887.13,1879.58,1880.83,6198.0
IC MARKETS:10012,2023-08-16 19:00:00,1880.68,1881.33,1874.23,1876.53,6970.0
IC MARKETS:10012,2023-08-16 19:30:00,1876.63,1878.93,1872.08,1872.43,6510.0
IC MARKETS:10012,2023-08-16 20:00:00,1872.38,1873.98,1870.93,1871.58,2382.0
IC MARKETS:10012,2023-08-16 20:30:00,1871.48,1872.03,1871.08,1871.53,934.0
IC MARKETS:10012,2023-08-16 22:00:00,1871.45,1872.55,1871.45,1872.3,518.0
IC MARKETS:10012,2023-08-16 22:30:00,1872.25,1872.55,1870.45,1870.45,228.0
IC MARKETS:10012,2023-08-16 23:00:00,1870.55,1870.55,1869.45,1870.3,418.0
IC MARKETS:10012,2023-08-16 23:30:00,1870.35,1870.6,1868.65,1869.65,534.0
IC MARKETS:10012,2023-08-17 00:00:00,1869.55,1869.65,1866.6,1868.3,1580.0
IC MARKETS:10012,2023-08-17 00:30:00,1868.4,1868.7,1867.15,1868.2,1168.0
IC MARKETS:10012,2023-08-17 01:00:00,1868.3,1869.0,1865.9,1867.3,1480.0
IC MARKETS:10012,2023-08-17 01:30:00,1867.35,1869.8,1866.1,1869.7,1922.0
IC MARKETS:10012,2023-08-17 02:00:00,1869.75,1870.65,1868.9,1870.1,1120.0
IC MARKETS:10012,2023-08-17 02:30:00,1870.2,1871.75,1869.8,1870.7,1032.0
IC MARKETS:10012,2023-08-17 03:00:00,1870.6,1872.3,1870.35,1872.0,864.0
IC MARKETS:10012,2023-08-17 03:30:00,1872.05,1873.15,1871.9,1873.1,900.0
IC MARKETS:10012,2023-08-17 04:00:00,1873.15,1873.9,1872.4,1873.4,596.0
IC MARKETS:10012,2023-08-17 04:30:00,1873.45,1873.75,1872.6,1872.6,720.0
IC MARKETS:10012,2023-08-17 05:00:00,1872.65,1872.8,1870.5,1870.8,1122.0
IC MARKETS:10012,2023-08-17 05:30:00,1870.85,1870.95,1867.6,1869.9,1420.0
IC MARKETS:10012,2023-08-17 06:00:00,1869.95,1874.06,1869.4,1873.91,1516.0
IC MARKETS:10012,2023-08-17 06:30:00,1873.81,1874.96,1872.86,1874.56,1228.0
IC MARKETS:10012,2023-08-17 07:00:00,1874.46,1875.51,1872.06,1872.86,2534.0
IC MARKETS:10012,2023-08-17 07:30:00,1872.76,1874.86,1870.96,1873.66,2308.0
IC MARKETS:10012,2023-08-17 08:00:00,1873.61,1874.86,1872.76,1874.06,2144.0
IC MARKETS:10012,2023-08-17 08:30:00,1874.16,1876.31,1873.21,1873.86,1560.0
IC MARKETS:10012,2023-08-17 09:00:00,1873.76,1874.46,1871.56,1872.26,1482.0
IC MARKETS:10012,2023-08-17 09:30:00,1872.21,1875.11,1870.91,1874.86,1596.0
IC MARKETS:10012,2023-08-17 10:00:00,1874.81,1877.16,1874.66,1875.66,1558.0
IC MARKETS:10012,2023-08-17 10:30:00,1875.76,1878.06,1874.76,1877.56,1488.0
IC MARKETS:10012,2023-08-17 11:00:00,1877.51,1881.16,1876.76,1879.86,1756.0
IC MARKETS:10012,2023-08-17 11:30:00,1879.96,1881.86,1879.36,1881.71,1374.0
IC MARKETS:10012,2023-08-17 12:00:00,1881.66,1881.71,1879.61,1879.61,1562.0
IC MARKETS:10012,2023-08-17 12:30:00,1879.51,1883.31,1878.91,1881.01,3218.0
IC MARKETS:10012,2023-08-17 13:00:00,1880.96,1881.61,1875.66,1876.41,2502.0
IC MARKETS:10012,2023-08-17 13:30:00,1876.51,1880.9,1867.85,1869.75,9578.0
IC MARKETS:10012,2023-08-17 14:00:00,1869.7,1875.3,1867.15,1867.65,8254.0
IC MARKETS:10012,2023-08-17 14:30:00,1867.55,1869.5,1864.5,1867.05,6542.0
IC MARKETS:10012,2023-08-17 15:00:00,1867.15,1868.35,1862.3,1863.4,5972.0
IC MARKETS:10012,2023-08-17 15:30:00,1863.45,1865.1,1861.2,1863.45,5588.0
IC MARKETS:10012,2023-08-17 16:00:00,1863.5,1869.25,1862.1,1868.95,5268.0
IC MARKETS:10012,2023-08-17 16:30:00,1869.1,1869.25,1864.95,1868.9,4710.0
IC MARKETS:10012,2023-08-17 17:00:00,1869.0,1869.3,1863.7,1864.45,4652.0
IC MARKETS:10012,2023-08-17 17:30:00,1864.2,1864.4,1859.9,1861.1,4388.0
IC MARKETS:10012,2023-08-17 18:00:00,1861.15,1861.4,1856.9,1858.3,4840.0
IC MARKETS:10012,2023-08-17 18:30:00,1858.4,1858.4,1851.85,1852.6,4974.0
IC MARKETS:10012,2023-08-17 19:00:00,1852.5,1854.65,1850.0,1854.3,6020.0
IC MARKETS:10012,2023-08-17 19:30:00,1854.35,1854.65,1849.55,1849.85,6904.0
IC MARKETS:10012,2023-08-17 20:00:00,1849.9,1851.1,1847.65,1848.15,2246.0
IC MARKETS:10012,2023-08-17 20:30:00,1848.05,1849.15,1847.65,1848.85,918.0
IC MARKETS:10012,2023-08-17 22:00:00,1849.3,1850.95,1846.75,1848.35,1042.0
IC MARKETS:10012,2023-08-17 22:30:00,1848.45,1849.1,1847.15,1848.95,472.0
IC MARKETS:10012,2023-08-17 23:00:00,1849.05,1850.65,1849.05,1850.65,472.0
IC MARKETS:10012,2023-08-17 23:30:00,1850.7,1851.85,1850.45,1850.55,570.0
IC MARKETS:10012,2023-08-18 00:00:00,1850.45,1851.45,1848.75,1850.65,1470.0
IC MARKETS:10012,2023-08-18 00:30:00,1850.75,1853.05,1850.2,1852.25,1238.0
IC MARKETS:10012,2023-08-18 01:00:00,1852.4,1854.25,1851.85,1853.35,1076.0
IC MARKETS:10012,2023-08-18 01:30:00,1853.45,1854.9,1853.3,1854.35,1310.0
IC MARKETS:10012,2023-08-18 02:00:00,1854.45,1855.45,1853.7,1853.95,1140.0
IC MARKETS:10012,2023-08-18 02:30:00,1854.05,1854.1,1852.35,1853.05,840.0
IC MARKETS:10012,2023-08-18 03:00:00,1853.0,1853.15,1850.75,1852.45,944.0
IC MARKETS:10012,2023-08-18 03:30:00,1852.55,1853.1,1851.4,1851.85,1050.0
IC MARKETS:10012,2023-08-18 04:00:00,1852.0,1852.55,1851.05,1851.2,680.0
IC MARKETS:10012,2023-08-18 04:30:00,1851.3,1852.05,1850.75,1851.45,656.0
IC MARKETS:10012,2023-08-18 05:00:00,1851.6,1851.65,1848.9,1849.9,1206.0
IC MARKETS:10012,2023-08-18 05:30:00,1850.0,1851.45,1849.5,1851.3,946.0
IC MARKETS:10012,2023-08-18 06:00:00,1851.25,1853.61,1850.85,1853.26,1552.0
IC MARKETS:10012,2023-08-18 06:30:00,1853.31,1853.76,1852.31,1852.41,992.0
IC MARKETS:10012,2023-08-18 07:00:00,1852.31,1853.21,1848.91,1849.71,3348.0
IC MARKETS:10012,2023-08-18 07:30:00,1849.81,1849.81,1845.71,1848.31,3128.0
IC MARKETS:10012,2023-08-18 08:00:00,1848.21,1851.81,1847.36,1848.11,2642.0
IC MARKETS:10012,2023-08-18 08:30:00,1848.01,1850.21,1847.01,1849.61,2110.0
IC MARKETS:10012,2023-08-18 09:00:00,1849.51,1850.26,1844.81,1845.21,2188.0
IC MARKETS:10012,2023-08-18 09:30:00,1845.26,1849.36,1844.81,1848.51,2162.0
IC MARKETS:10012,2023-08-18 10:00:00,1848.41,1850.76,1847.61,1847.91,1830.0
IC MARKETS:10012,2023-08-18 10:30:00,1848.01,1848.01,1845.71,1846.61,1808.0
IC MARKETS:10012,2023-08-18 11:00:00,1846.46,1847.36,1840.86,1841.41,2124.0
IC MARKETS:10012,2023-08-18 11:30:00,1841.31,1841.96,1838.46,1841.06,2268.0
IC MARKETS:10012,2023-08-18 12:00:00,1841.11,1842.81,1836.91,1837.51,2868.0
IC MARKETS:10012,2023-08-18 12:30:00,1837.31,1839.81,1835.11,1839.51,2528.0
IC MARKETS:10012,2023-08-18 13:00:00,1839.21,1842.01,1834.71,1835.11,3534.0
IC MARKETS:10012,2023-08-18 13:30:00,1835.16,1859.6,1832.31,1851.95,11606.0
IC MARKETS:10012,2023-08-18 14:00:00,1851.75,1853.75,1846.25,1848.35,9654.0
IC MARKETS:10012,2023-08-18 14:30:00,1848.45,1855.65,1847.85,1855.4,8134.0
IC MARKETS:10012,2023-08-18 15:00:00,1855.45,1862.0,1855.45,1858.7,6998.0
IC MARKETS:10012,2023-08-18 15:30:00,1858.6,1861.1,1856.35,1860.8,6732.0
IC MARKETS:10012,2023-08-18 16:00:00,1860.95,1862.55,1859.2,1860.4,5526.0
IC MARKETS:10012,2023-08-18 16:30:00,1860.45,1863.65,1859.5,1860.8,5284.0
IC MARKETS:10012,2023-08-18 17:00:00,1860.85,1862.25,1857.05,1860.4,5552.0
IC MARKETS:10012,2023-08-18 17:30:00,1860.45,1863.9,1859.8,1863.0,5584.0
IC MARKETS:10012,2023-08-18 18:00:00,1863.05,1864.35,1861.3,1863.5,4960.0
IC MARKETS:10012,2023-08-18 18:30:00,1863.45,1865.75,1862.55,1863.0,4968.0
IC MARKETS:10012,2023-08-18 19:00:00,1863.1,1864.3,1860.2,1862.9,5242.0
IC MARKETS:10012,2023-08-18 19:30:00,1862.95,1865.75,1858.05,1859.9,5404.0
IC MARKETS:10012,2023-08-18 20:00:00,1860.0,1862.0,1857.6,1858.55,1716.0
IC MARKETS:10012,2023-08-18 20:30:00,1858.5,1858.8,1856.45,1856.5,460.0
IC MARKETS:10012,2023-08-20 22:00:00,1858.88,1862.23,1858.88,1861.43,738.0
IC MARKETS:10012,2023-08-20 22:30:00,1861.33,1862.08,1860.43,1860.93,450.0
IC MARKETS:10012,2023-08-20 23:00:00,1861.03,1861.03,1859.43,1860.33,504.0
IC MARKETS:10012,2023-08-20 23:30:00,1860.43,1861.88,1860.13,1861.73,554.0
IC MARKETS:10012,2023-08-21 00:00:00,1861.63,1863.23,1860.73,1863.13,1126.0
IC MARKETS:10012,2023-08-21 00:30:00,1863.03,1863.83,1862.43,1862.93,904.0
IC MARKETS:10012,2023-08-21 01:00:00,1862.83,1862.83,1857.83,1861.23,2210.0
IC MARKETS:10012,2023-08-21 01:30:00,1861.33,1862.28,1859.68,1860.93,2020.0
IC MARKETS:10012,2023-08-21 02:00:00,1860.88,1863.48,1860.43,1863.13,1476.0
IC MARKETS:10012,2023-08-21 02:30:00,1863.23,1863.68,1862.83,1863.13,796.0
IC MARKETS:10012,2023-08-21 03:00:00,1863.18,1863.58,1861.53,1862.13,766.0
IC MARKETS:10012,2023-08-21 03:30:00,1861.83,1862.18,1861.23,1861.43,542.0
